
"Reference number","2023-00476640"
"Entity number","0672986988"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PureSemois"
"Entity address street","Coupure"
"Entity address number","1"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2023-05-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","44484"
"492/3","98919"
"110","10000"
"14","-31028"
"17","146738"
"23","881"
"24","1928"
"26","215383"
"75/76B","286"
"40","44318"
"41","166"
"43","18263"
"44","23787"
"46","5050"
"14P","-72346"
"8329","67987"
"22/27","218192"
"8199P","283252"
"62","6621"
"10/49","271729"
"65","3782"
"21/28","218192"
"20/58","271729"
"10/11","10000"
"10/15","-21028"
"75","286"
"170/4","146738"
"54/58","9053"
"630","19516"
"65/66B","3782"
"8329P","48471"
"9903","41318"
"9900","80714"
"9901","44814"
"9906","-31028"
"9904","41318"
"9905","41318"
"42/48","47100"
"8279","19516"
"440/4","23787"
"8169","2927"
"172/3","146738"
"640/8","9763"
"29/58","53537"
"17/49","292757"
"8199","286179"
"430/8","18263"
