
"Reference number","2025-00101045"
"Entity number","0406750791"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","INTERBUILDING"
"Entity address street","RUE ROYALE"
"Entity address number","160"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2025-05-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","111537"
"12031","0"
"12033","0"
"492/3","13837.28"
"12032","0"
"1341","7"
"454/9","71768.25"
"58032","401.42"
"1213","11.5"
"1333","0"
"1212","1"
"1332","0"
"1211","11"
"1331","0"
"5811","0"
"5812","0"
"5813","489.84"
"10","372000"
"13","47029.27"
"14","1210906.36"
"15","30448.38"
"3","5401.49"
"1103","12.5"
"1102","1"
"1343","8"
"1101","12"
"1342","2"
"20","0"
"21","0"
"22","928188.71"
"23","243906.26"
"12132","0"
"12011","2"
"28","229.62"
"12131","0"
"1121","0"
"75/76B","6517.39"
"9087","20.9"
"130","37200"
"132","9829.27"
"1113","3.5"
"1112","5"
"1111","1"
"12013","3"
"12133","0"
"12012","2"
"12022","3"
"12021","2"
"1132","0"
"1011","24539"
"1131","2"
"694/7","150000"
"1003","20.9"
"1123","0"
"1002","7.2"
"1122","0"
"1001","17.3"
"12023","3.5"
"130/1","37200"
"8129P","42355"
"40","106229.95"
"41","5307.05"
"44","90970.63"
"45","115514.67"
"46","38767.69"
"1022","127329.94"
"1021","772795.68"
"14P","912783.98"
"1013","30551"
"1133","2"
"1012","6012"
"12112","1"
"8329","4829484.47"
"12111","10"
"12113","10.5"
"12121","1"
"22/27","1172094.97"
"1023","900125.62"
"12123","1"
"12002","0"
"12122","0"
"12001","0"
"12003","0"
"8199P","5829906.44"
"62","900125.62"
"10/49","1920005.62"
"65","1630.32"
"21/28","1172324.59"
"20/58","1920005.62"
"10/11","372000"
"10/15","1660384.01"
"75","6517.39"
"1003P","20.8"
"1053","18"
"1052","6"
"1051","15"
"8395P","229.62"
"12101","0"
"12103","0"
"12102","0"
"450/3","43746.42"
"54/58","462995.46"
"630","170293.07"
"65/66B","1630.32"
"753","4543.56"
"8129","42355"
"8059P","42355"
"8329P","4659191.4"
"1013P","29730"
"9903","454081.98"
"9900","1599219.81"
"9901","449194.91"
"9906","1360906.36"
"9904","448122.38"
"9905","448122.38"
"42/48","245784.33"
"8279","170293.07"
"2053","23.7"
"2052","3"
"2051","23"
"8395","229.62"
"440/4","90970.63"
"8169","171673"
"47/48","531.34"
"1023P","898143.67"
"8059","42355"
"640/8","79606.21"
"50/53","150000"
"490/1","17747.08"
"3053","27.1"
"3052","4"
"3051","25"
"30/36","5401.49"
"29/58","747681.03"
"1303","0"
"1302","0"
"1301","0"
"17/49","259621.61"
"8199","6001579.44"
"58132","489.84"
"694","150000"
"100","372000"
"1203","6.5"
"1323","10"
"1202","5"
"1322","4"
"1201","4"
"1321","8"
"5801","0"
"67/77","5959.6"
"5802","0"
"5803","401.42"
