
"Reference number","2025-00530363"
"Entity number","0401257722"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ARTMANA"
"Entity address street","Chemin des Etangs"
"Entity address number","27"
"Entity postal code","1640"
"Entity city","Sint-Genesius-Rode"
"Entity country","België"
"General assembly date","2025-09-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","860126.45"
"454/9","969.65"
"111","123946.76"
"1213","0.5"
"1212","1"
"13","2898.27"
"14","616035.44"
"17","7292.79"
"1103","0.5"
"1102","1"
"1343","0.5"
"1342","1"
"24","26702.15"
"26","1997.57"
"28","185"
"75/76B","49328.93"
"132","2898.27"
"1003","0.5"
"1002","0.9"
"41","860126.45"
"42","4323.83"
"44","33376.75"
"45","76822.08"
"1022","15881.61"
"14P","521099.85"
"1013","692"
"1012","692"
"8329","119314.42"
"22/27","28699.72"
"1023","15881.61"
"12123","0.5"
"12122","1"
"8199P","143055.46"
"62","15881.61"
"10/49","894235.76"
"65","2330.79"
"21/28","28884.72"
"20/58","894235.76"
"10/11","123946.76"
"10/15","742880.47"
"75","49328.93"
"8365","185"
"170/4","7292.79"
"1053","0.5"
"1052","1"
"450/3","75852.43"
"54/58","5224.59"
"630","12470.33"
"65/66B","2330.79"
"8329P","106844.09"
"9903","126335.23"
"9900","110416.31"
"9901","79337.09"
"9906","616035.44"
"9904","94935.59"
"9905","94935.59"
"42/48","144062.5"
"8279","12470.33"
"2053","0.5"
"2052","1"
"8395","185"
"440/4","33376.75"
"8169","4958.68"
"47/48","29539.84"
"172/3","7292.79"
"640/8","2727.28"
"29/58","865351.04"
"17/49","151355.29"
"8199","148014.14"
"67/77","31399.64"
