
"Reference number","2024-00156740"
"Entity number","0427611929"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Nelson"
"Entity address street","Meerminlaan"
"Entity address number","36"
"Entity postal code","8300"
"Entity city","Knokke-Heist"
"Entity country","België"
"General assembly date","2024-06-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","181442.74"
"1341","1"
"454/9","88442.12"
"9062","525735.08"
"1213","8"
"1211","8"
"10","346556.34"
"13","558957.09"
"14","320200.55"
"17","2082921.47"
"3","10920.14"
"1103","12"
"1101","12"
"1343","1"
"22","911303.52"
"23","2035177.08"
"24","2827.09"
"26","521115.70"
"28","88.21"
"75/76B","105.52"
"9087","17.2"
"130","34655.63"
"133","524301.46"
"6921","51816.10"
"1011","21881"
"694/7","120462.80"
"1003","17.2"
"1002","2.6"
"1001","16.9"
"130/1","34655.63"
"8129P","12228.49"
"41","181442.74"
"42","205310.98"
"44","659515.23"
"45","140970.91"
"46","40079"
"1022","56697.42"
"1021","774404.66"
"14P","320200.55"
"791/2","120462.80"
"1013","23483"
"1012","1602"
"8329","4964423.62"
"22/27","3470423.39"
"1023","831102.08"
"12001","4"
"12003","4"
"8199P","7813869.75"
"10/49","4499458.82"
"62","831102.08"
"65","121710.63"
"21/28","3470511.60"
"20/58","4499458.82"
"10/11","346556.34"
"10/15","1225713.98"
"75","105.52"
"170/4","2082921.47"
"1003P","19.9"
"1053","12"
"1051","12"
"8395P","88.21"
"12101","8"
"8912","320424.10"
"8913","1762497.37"
"12103","8"
"450/3","52528.79"
"54/58","810059"
"630","314960.14"
"65/66B","121710.63"
"8129","12228.49"
"8922","525735.08"
"8059P","12228.49"
"691/2","51816.10"
"8329P","4649463.48"
"1013P","23890"
"9903","66938.47"
"9900","1392887.58"
"9901","188543.58"
"9906","372016.65"
"9904","51816.10"
"9905","51816.10"
"42/48","1190823.37"
"91711","300000"
"8279","314960.14"
"2053","10.6"
"2052","3"
"8395","88.21"
"2051","10"
"892","525735.08"
"440/4","659515.23"
"8169","620977.26"
"47/48","144947.25"
"1023P","722104.96"
"172/3","320424.10"
"8059","12228.49"
"640/8","58281.78"
"490/1","26525.34"
"3053","11.7"
"3052","7"
"3051","10"
"30/36","10920.14"
"29/58","1028947.22"
"17/49","3273744.84"
"8199","8434847.01"
"91631","470997.70"
"694","120462.80"
"174/0","1762497.37"
"100","346556.34"
"1203","4"
"1323","11"
"1201","4"
"1321","11"
"67/77","15122.37"
