
"Reference number","2022-20166730"
"Entity number","0646956148"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","WAVRE HOTEL"
"Entity address street","Avenue Lavoisier"
"Entity address number","12"
"Entity postal code","1300"
"Entity city","Wavre"
"Entity country","Belgique"
"General assembly date","2022-05-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","67798"
"1341","5"
"454/9","10777"
"1213","2.8"
"1212","1"
"1211","2"
"10","120000"
"14","-795289"
"15","203983"
"17","907950"
"3","4046"
"1103","6.8"
"1102","1"
"1343","5"
"1101","6"
"1342","0"
"20","0"
"21","451"
"22","1028364"
"23","23908"
"24","5933"
"25","909193"
"12011","3"
"28","2579"
"75/76B","27343"
"12013","3"
"12012","0"
"12022","0"
"12021","1"
"1011","4195"
"1003","6.9"
"1002","1.0"
"1001","6.1"
"12023","1"
"8129P","18362"
"40","65558"
"41","2240"
"42","115244"
"44","73053"
"45","10927"
"46","636"
"14P","-456855"
"1013","4673"
"1012","478"
"12112","1"
"8329","1503172"
"12111","0"
"12113","0.8"
"12121","2"
"22/27","1967398"
"12123","2"
"12122","0"
"8199P","3469567"
"62","166145"
"10/49","2096142"
"65","29784"
"21/28","1970428"
"20/58","2096142"
"70","309679"
"10/11","120000"
"10/15","-471306"
"75","27343"
"170/4","907950"
"1003P","8.4"
"1053","6.8"
"1052","1"
"1051","6"
"8395P","8216"
"8375","5637"
"450/3","150"
"54/58","44204"
"630","297891"
"65/66B","29784"
"753","27343"
"8129","21098"
"8059P","21549"
"8329P","1210455"
"1013P","6028"
"9903","-338484"
"9900","163171"
"9901","-336043"
"9906","-795289"
"9904","-338434"
"9905","-338434"
"60/61","265852"
"42/48","1659498"
"8279","292717"
"2053","2"
"2052","1"
"2051","1"
"8395","2579"
"440/4","73053"
"8169","1003"
"47/48","1459638"
"172/3","907950"
"8059","21549"
"640/8","35178"
"490/1","9666"
"3053","2"
"3052","1"
"3051","1"
"30/36","4046"
"29/58","125714"
"8079","2736"
"17/49","2567448"
"8199","3470570"
"100","120000"
"1203","4"
"1323","1.8"
"1202","0"
"1322","1"
"1201","4"
"1321","1"
"67/77","-50"
