
"Reference number","2023-00128843"
"Entity number","0448361318"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","La Linière Hôtel"
"Entity address street","Quai Saint-Léonard"
"Entity address number","36"
"Entity postal code","4000"
"Entity city","Liège"
"Entity country","Belgique"
"General assembly date","2023-05-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"1213","26.9"
"1212","4"
"1211","24"
"10032P","20.3"
"5811","17"
"5812","179"
"5813","10120"
"3","53964.40"
"3403","2.8"
"3402","1"
"3401","2"
"5851","18"
"1011","58005"
"3431","966"
"100P","3311500"
"8052P","42001.24"
"1003","41.4"
"1002","8.2"
"1001","35.1"
"5841","6"
"10031P","18.1"
"5842","2477"
"5843","6041"
"10231P","642883.45"
"2111","967"
"1022","261666.26"
"1021","1679316.88"
"2103","4"
"1013","67949"
"3433","967.6"
"2101","4"
"1012","9944"
"3432","2"
"5852","3267"
"5853","1269"
"10232P","672415.32"
"1033","9834"
"2113","968.6"
"2112","2"
"1023","1940983.14"
"609","-17650.38"
"2133","1"
"2131","1"
"617","5746.23"
"170/4","7428838.84"
"1053","44.3"
"1052","7"
"1051","39"
"620","1332498.18"
"621","394308.88"
"622","11050.57"
"623","203125.51"
"8912","7428838.84"
"630","326447.54"
"65/66B","184543.31"
"10011","15.8"
"10012","19.3"
"8922","7497194.82"
"640","226057.69"
"10022","4.1"
"10021","4.1"
"650","182501.01"
"654","7.41"
"10231","960334.36"
"10232","980648.78"
"440/4","523641.44"
"8962","7497194.82"
"1023P","1315298.77"
"91811","3341571.90"
"91812","3341571.90"
"91612","2933144.65"
"640/8","226057.69"
"10211","821017.25"
"10212","858299.63"
"3053","970.4"
"3052","3"
"3051","968"
"10222","122349.15"
"10221","139317.11"
"450","444.13"
"211","7764.32"
"91622","5171299.10"
"285/8","9130"
"492/3","277688.68"
"600/8","392586.16"
"12131","1"
"75/76B","2107.09"
"12133","1"
"8321","11203927.78"
"8322","1383419.82"
"8323","300870.09"
"8324","75341"
"130/1","6150"
"12112","2"
"12111","17"
"12113","18.6"
"9431","367.58"
"12121","4"
"22/27","3264520.90"
"12123","5.3"
"12122","2"
"10/49","6971621.23"
"20/58","6971621.23"
"10/11","3311500"
"10/15","-1792859.91"
"8122","34236.92"
"12101","2"
"285/8P","9130"
"12103","2"
"54/58","1118097.19"
"1501","0.1"
"1511","252"
"8161","973934.47"
"8162","226354.46"
"1521","5746.23"
"490/1","19418.61"
"1303","6"
"1301","6"
"8192","1685591.44"
"58132","3624"
"8193","330074.72"
"58131","6496"
"8191","14137072.43"
"8194","75341"
"9291","2242641.41"
"1323","27.7"
"1322","5"
"1321","24"
"40/41","2498725.81"
"1341","7"
"454/9","265234.28"
"9062","7497194.82"
"1333","2"
"1331","2"
"9073","163030.98"
"9077","265234.28"
"1103","32.5"
"1102","6"
"1101","28"
"1343","8.6"
"1342","2"
"9087","41.4"
"9088","67949"
"9086","46"
"1113","10.8"
"1112","1"
"1111","10"
"1131","1"
"9098","252"
"9097","0.1"
"1133","1"
"670/3","444.13"
"10132P","25327"
"3101","5"
"10131P","22563"
"3112","1"
"3111","963"
"740","10785.08"
"3103","6.6"
"3102","2"
"10332P","4124"
"450/3","163475.11"
"751","367.58"
"754","978.76"
"3113","963.8"
"10132","35400"
"8802","7428838.84"
"10131","32549"
"8801","68355.98"
"1013P","47890"
"9903","554493.95"
"9901","736930.17"
"9906","-5110509.91"
"9904","554049.82"
"9905","554049.82"
"42/48","1057953.62"
"2053","973.6"
"2052","2"
"2051","972"
"10112","30663"
"10111","27342"
"8842","7428838.84"
"10331P","4339"
"8841","68355.98"
"652/9","2042.30"
"10121","5207"
"10122","4737"
"8192P","1459236.98"
"70/76A","5122804.36"
"10332","5063"
"10331","4771"
"30/36","53964.40"
"29/58","3690206.01"
"8191P","13163137.96"
"30/31","35402.04"
"1033P","8463"
"91712","4701181.05"
"17/49","8764481.14"
"8194P","75341"
"8193P","330074.72"
"100","3311500"
"9503","8352.68"
"58032","3636"
"58031","5455"
"8322P","1339367.04"
"10","3311500"
"13","6150"
"14","-5110509.91"
"17","7428838.84"
"9505","8400"
"8321P","10940841.90"
"21","7764.32"
"22","2933144.65"
"23","302171.62"
"24","29204.63"
"12011","6"
"28","9130"
"60/66A","4385874.19"
"130","6150"
"12013","8.4"
"12012","3"
"8324P","75341"
"34","18562.36"
"12021","7"
"12023","7"
"8323P","295477.83"
"40","215879.08"
"41","2282846.73"
"42","68355.98"
"44","523641.44"
"45","428709.39"
"46","25453.81"
"14P","-5664559.73"
"9311","2242641.41"
"12001","2"
"60","374935.78"
"61","1517450.04"
"12003","2"
"62","1940983.14"
"65","184543.31"
"21/28","3281415.22"
"10031","19.1"
"173","7428838.84"
"70","4877648.41"
"10032","22.3"
"74","245155.95"
"75","2107.09"
"752/9","1739.51"
"1003P","38.4"
"9351","175933.75"
"8273","5392.26"
"8271","263085.88"
"8272","44052.78"
"8122P","20320.30"
"9134","444.13"
"47/48","11793"
"9137","444.13"
"9371","175933.75"
"9146","370445.38"
"9147","188183.99"
"9145","312737.14"
"9142","1142580.83"
"9141","1142580.83"
"8052","42001.24"
"8072","13916.62"
"284/8","9130"
"1203","17.4"
"1202","3"
"1201","15"
"67/77","444.13"
"5801","12"
"5802","171"
"5803","9091"
