
"Reference number","2025-00432861"
"Entity number","0475862994"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","KAN10"
"Entity address street","HOGE RIELEN"
"Entity address number","24"
"Entity postal code","2460"
"Entity city","Kasterlee"
"Entity country","België"
"General assembly date","2025-07-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","277.11"
"454/9","26819.05"
"110","18600"
"1213","2"
"1333","1"
"1211","2"
"1331","1"
"5811","1"
"5812","154"
"5813","250"
"14","-49691.07"
"3","3795"
"1103","5"
"1101","5"
"23","2092.63"
"24","1628.16"
"12011","4"
"1113","1"
"1111","1"
"12013","4"
"1011","3278"
"1003","1.8"
"1001","1.8"
"41","277.11"
"44","22742.42"
"45","98841.3"
"1021","101975.79"
"14P","-137128.25"
"1013","3278"
"8329","91.61"
"12111","2"
"12113","2"
"22/27","3720.79"
"1023","101975.79"
"62","101975.79"
"10/49","178396.36"
"65","2475.26"
"21/28","3720.79"
"20/58","178396.36"
"10/11","18600"
"10/15","-31091.07"
"1053","6"
"1051","6"
"450/3","72022.25"
"54/58","170148.5"
"630","91.61"
"65/66B","2475.26"
"9903","120378.4"
"9900","225227.96"
"9901","122853.66"
"9906","-49691.07"
"9904","87437.18"
"9905","87437.18"
"42/48","209487.43"
"8279","91.61"
"2053","99"
"2051","99"
"440/4","22742.42"
"8169","3812.4"
"47/48","87903.71"
"640/8","306.9"
"490/1","454.96"
"3053","93"
"3051","93"
"30/36","3795"
"29/58","174675.57"
"17/49","209487.43"
"8199","3812.4"
"58131","250"
"1203","4"
"1323","5"
"1201","4"
"1321","5"
"67/77","32941.22"
