
"Reference number","2022-20236071"
"Entity number","0465601780"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DRIEBOOM"
"Entity address street","Mottekruidstraat"
"Entity address number","4"
"Entity postal code","3600"
"Entity city","Genk"
"Entity country","België"
"General assembly date","2022-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","15796.60"
"9500","61072.97"
"454/9","577.22"
"111","18550"
"13","105806.29"
"14","-10933.21"
"16","117104.24"
"17","206375.18"
"22","368672.82"
"23","960.33"
"24","38065.93"
"26","1280.69"
"28","2504.02"
"29","71275.81"
"75/76B","1159.14"
"132","97097.93"
"133","5000"
"6921","5000"
"8309","10267.20"
"694/7","20000"
"130/1","3708.36"
"8129P","2075.26"
"40","15746.81"
"41","49.79"
"42","28645.80"
"43","4078.65"
"44","4621.66"
"45","6312"
"46","460"
"14P","-12424.58"
"8329","115930.57"
"160","92219.85"
"22/27","408979.77"
"168","24884.39"
"8199P","498605.89"
"10/49","501020.61"
"65","10889.05"
"21/28","411483.79"
"20/58","501020.61"
"291","71275.81"
"10/11","18550"
"10/15","113423.08"
"75","1159.14"
"8365","315"
"170/4","206375.18"
"631/4","-203.42"
"8395P","2259.02"
"8375","70"
"450/3","5734.78"
"9220","92219.85"
"54/58","1343.91"
"630","19381.32"
"65/66B","11678.17"
"8129","2300"
"160/5","92219.85"
"8059P","2300"
"691/2","5000"
"8329P","107041.19"
"9903","21508.19"
"9900","53388.91"
"9901","32027.22"
"9906","14066.79"
"9904","20171.76"
"9905","26491.37"
"42/48","64118.11"
"76A","140.51"
"8279","19156.58"
"8395","2504.02"
"440/4","4621.66"
"8169","36571.64"
"47/48","20000"
"780","1619.60"
"789","6319.61"
"172/3","192056.65"
"8179","10267.20"
"66B","789.12"
"91611","136464.95"
"8059","2300"
"640/8","2183.79"
"490/1","1120.50"
"8189","0.01"
"29/58","89536.82"
"8079","224.74"
"17/49","270493.29"
"8199","524910.34"
"430/8","4078.65"
"695","20000"
"1311","3708.36"
"174/0","14318.53"
"91621","196178"
"67/77","2956.03"
