
"Reference number","2025-00527757"
"Entity number","0442276250"
"Accounting period start date","2024-04-01"
"Accounting period end date","2025-03-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","SINT-CORYN"
"Entity address street","Sint-Corynstraat(Ren)"
"Entity address number","8"
"Entity postal code","8647"
"Entity city","Lo-Reninge"
"Entity country","België"
"General assembly date","2025-09-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","3975.98"
"10","210000"
"13","21000"
"14","-148354.85"
"15","2400"
"17","21715.48"
"22","188077.76"
"23","26703.51"
"24","5575.85"
"75/76B","602.84"
"130","21000"
"130/1","21000"
"40","140"
"41","3835.98"
"42","3864.58"
"44","3154.93"
"45","26.32"
"14P","-144496.72"
"8329","482716.82"
"22/27","220357.12"
"8199P","680539.27"
"10/49","236217.13"
"65","1050.97"
"21/28","220357.12"
"20/58","236217.13"
"10/11","210000"
"10/15","85045.15"
"75","602.84"
"170/4","21715.48"
"450/3","26.32"
"54/58","10567.69"
"630","20198.5"
"65/66B","1050.97"
"753","600"
"8329P","462518.32"
"9903","-3858.13"
"9900","20400.13"
"9901","-3410"
"9906","-148354.85"
"9904","-3858.13"
"9905","-3858.13"
"42/48","129456.5"
"8279","20198.5"
"440/4","3154.93"
"8169","22534.67"
"47/48","122410.67"
"172/3","21715.48"
"640/8","3611.63"
"490/1","1316.34"
"29/58","15860.01"
"17/49","151171.98"
"8199","703073.94"
"100","210000"
