
"Reference number","2023-00427704"
"Entity number","0462362178"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOSTELLERIE D'INZEPRE"
"Entity address street","Route de Bomal"
"Entity address number","13"
"Entity postal code","6940"
"Entity city","Durbuy"
"Entity country","Belgique"
"General assembly date","2023-06-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","87254.32"
"454/9","4286.27"
"110","18592.01"
"635/8","-50000"
"1213","1.7"
"1212","5"
"13","1859.2"
"14","-40300.81"
"16","30000"
"17","50000"
"3","15868.49"
"1103","1.1"
"1102","2"
"22","9672.32"
"23","28757.26"
"24","50621.17"
"27","270.59"
"75/76B","331.27"
"133","1859.2"
"1113","1.6"
"1112","7"
"12013","1"
"12012","4"
"8309","8485.68"
"1003","2.8"
"1002","7.5"
"8129P","74368.06"
"41","87254.32"
"42","9096.14"
"44","23543.26"
"45","6815.51"
"46","22459.71"
"1022","86673.03"
"14P","-34866.15"
"1013","4298"
"1012","4298"
"12112","5"
"8329","892921.57"
"12113","1.7"
"160","30000"
"22/27","89321.34"
"1023","86673.03"
"8199P","946999.62"
"62","86673.03"
"10/49","342545.18"
"65","1177.7"
"21/28","89321.34"
"20/58","342545.18"
"10/11","18592.01"
"10/15","-19849.6"
"75","331.27"
"170/4","50000"
"1003P","2.3"
"1053","2.7"
"1052","9"
"450/3","2529.24"
"54/58","150101.03"
"630","26037.53"
"65/66B","1177.7"
"8129","74368.06"
"160/5","30000"
"8059P","74368.06"
"8329P","875369.72"
"1013P","2715"
"9903","-5141.45"
"9900","73047.1"
"9901","-4295.02"
"9906","-40300.81"
"9904","-5434.66"
"9905","-5434.66"
"42/48","282394.78"
"76A","7041.72"
"8279","26037.53"
"2053","14.3"
"2052","35"
"440/4","23543.26"
"8169","47971.81"
"47/48","220480.16"
"1023P","47865.21"
"8179","12728.52"
"66A","0.89"
"8059","74368.06"
"640/8","14630.67"
"3053","15"
"3052","36"
"30/36","15868.49"
"29/58","253223.84"
"17/49","332394.78"
"8199","982242.91"
"174/0","50000"
"1203","1"
"1323","2.7"
"1202","4"
"1322","9"
"67/77","293.21"
