
"Reference number","2023-00342550"
"Entity number","0553899692"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOF VAN LIER"
"Entity address street","Hof Van Lierstraat"
"Entity address number","2"
"Entity postal code","9506"
"Entity city","Zandbergen"
"Entity country","België"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","82049.18"
"454/9","985.53"
"111","18600"
"1213","1.3"
"1212","2"
"14","-737313.06"
"17","759682.13"
"3","875"
"1103","1.3"
"1102","2"
"23","9273.06"
"24","14382.18"
"26","598023.07"
"28","158"
"75/76B","403.46"
"1003","1.4"
"1002","2"
"40","82039.04"
"41","10.14"
"42","91020.7"
"44","119535.22"
"45","23727.14"
"1022","24709.14"
"14P","-748767.13"
"1013","748"
"1012","748"
"8329","440436.53"
"22/27","621678.31"
"1023","24709.14"
"8199P","1038798.83"
"62","24709.14"
"10/49","706135.44"
"65","11549.93"
"21/28","621836.31"
"20/58","706135.44"
"10/11","18600"
"10/15","-718713.06"
"75","403.46"
"170/4","259682.13"
"1003P","1.4"
"1053","1.3"
"1052","2"
"178/9","500000"
"8395P","158"
"12103","1.3"
"12102","2"
"450/3","22741.61"
"54/58","1374.95"
"630","52007.75"
"65/66B","11549.93"
"8329P","388428.78"
"1013P","904"
"9903","11454.07"
"9900","102931.97"
"9901","22600.54"
"9906","-737313.06"
"9904","11454.07"
"9905","11454.07"
"42/48","665166.37"
"8279","52007.75"
"8395","158"
"440/4","119535.22"
"8169","23316.01"
"47/48","430883.31"
"1023P","20826.96"
"172/3","259682.13"
"640/8","3614.54"
"30/36","875"
"29/58","84299.13"
"17/49","1424848.5"
"8199","1062114.84"
"1323","1.3"
"1322","2"
