
"Reference number","2022-20301666"
"Entity number","0469855033"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CAMPING BELLE-VUE"
"Entity address street","Rue du Camp,Sourbrodt"
"Entity address number","42"
"Entity postal code","4950"
"Entity city","Waimes"
"Entity country","Belgique"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","1989.8"
"492/3","7990.57"
"1341","1"
"111","18600"
"1213","1"
"1212","0"
"1211","1"
"8525","0"
"13","72298.33"
"14","0"
"17","3573.79"
"3","10434.47"
"1103","1"
"1343","1"
"1101","1"
"1342","0"
"21","650"
"23","35941.39"
"24","768.36"
"26","12271.72"
"28","959.84"
"75/76B","5584.34"
"9087","1"
"133","70438.33"
"6921","15438.33"
"8309","15933.86"
"1011","1071"
"1003","0.7"
"1001","0.7"
"130/1","1860"
"8129P","123696.64"
"40","709.81"
"41","1279.99"
"42","5912.36"
"44","9498.64"
"1021","18733.53"
"14P","4281.27"
"1013","1071"
"8329","191064.16"
"12111","1"
"12113","1"
"22/27","48981.47"
"1023","18733.53"
"8199P","265268.77"
"62","18733.53"
"10/49","148577.12"
"65","773.12"
"21/28","50591.31"
"20/58","148577.12"
"10/11","18600"
"10/15","90898.33"
"75","0.5"
"76","13297.04"
"170/4","3573.79"
"1053","1"
"1052","0"
"1051","1"
"8395P","959.84"
"8912","3573.79"
"8913","0"
"54/58","83598.51"
"630","12556.88"
"65/66B","773.12"
"6502","0"
"8129","123826.64"
"8059P","124476.64"
"691/2","15438.33"
"8329P","194571.14"
"1013P","0"
"9903","11157.06"
"9900","41675.27"
"9901","6345.84"
"9906","15438.33"
"9904","11157.06"
"9905","11157.06"
"42/48","46114.43"
"76A","7713.2"
"76B","5583.84"
"8279","12426.88"
"2053","1"
"2051","1"
"8395","959.84"
"440/4","9498.64"
"8722","0"
"47/48","30703.43"
"8049","0"
"172/3","3573.79"
"8179","25223.14"
"8732","0"
"8059","124476.64"
"640/8","4039.02"
"490/1","1963.03"
"30/36","10434.47"
"29/58","97985.81"
"8079","130"
"17/49","57678.79"
"8199","240045.63"
"1311","1860"
