
"Reference number","2023-00481143"
"Entity number","0428422967"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","De Wit"
"Entity address street","Nieuwebosstraat A"
"Entity address number","1"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2023-06-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","202942.63"
"492/3","207.12"
"454/9","500"
"111","90000"
"1213","4.8"
"1212","5"
"1211","1"
"13","70378.82"
"14","6639.8"
"17","1166284.97"
"3","657.78"
"1103","4.3"
"1102","4"
"1101","1"
"22","931189.79"
"23","545731.09"
"24","17010.55"
"26","0"
"75/76B","4623.83"
"133","66886.2"
"1113","0.5"
"1112","1"
"6921","35780.05"
"1011","146"
"1003","4.2"
"1002","4.5"
"1001","1.1"
"130/1","3492.62"
"40","0"
"41","202942.63"
"42","119544.56"
"44","22425.5"
"45","5622.8"
"46","2062.48"
"1022","123651.64"
"1021","3894.12"
"14P","6639.8"
"1013","4782"
"1012","4636"
"12112","5"
"8329","936786.51"
"12111","1"
"12113","4.8"
"22/27","1493931.43"
"1023","127545.76"
"8199P","1453099.71"
"62","127545.76"
"10/49","1743308.54"
"65","45071.95"
"21/28","1493931.43"
"20/58","1743308.54"
"10/11","90000"
"10/15","167018.62"
"75","4623.83"
"170/4","1166284.97"
"1003P","3.3"
"1053","4.8"
"1052","5"
"1051","1"
"450/3","5122.8"
"54/58","38392.88"
"630","119194.97"
"65/66B","45071.95"
"691/2","35780.05"
"8329P","817591.54"
"1013P","2163"
"9903","39814.25"
"9900","350990.92"
"9901","80262.37"
"9906","42419.85"
"9904","35780.05"
"9905","35780.05"
"42/48","409797.83"
"8279","119194.97"
"2053","11.2"
"2052","8"
"2051","5"
"440/4","22425.5"
"8169","977618.23"
"47/48","260142.49"
"1023P","55260.33"
"172/3","1166284.97"
"640/8","23987.82"
"490/1","7383.82"
"3053","10.4"
"3052","8"
"3051","5"
"30/36","657.78"
"29/58","249377.11"
"17/49","1576289.92"
"8199","2430717.94"
"1311","3492.62"
"1323","4.8"
"1322","5"
"1321","1"
"67/77","4034.2"
