
"Reference number","2025-00166786"
"Entity number","0673493863"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","VIEUX-DURBUY"
"Entity address street","JEAN DE BOHEME"
"Entity address number","6"
"Entity postal code","6940"
"Entity city","Durbuy"
"Entity country","Belgique"
"General assembly date","2025-04-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","58024.44"
"492/3","45.87"
"454/9","12099.32"
"1213","2.6"
"1212","3"
"1211","1"
"10","65000"
"13","6500"
"14","178998.73"
"15","832.64"
"17","744852.34"
"3","152152.97"
"1103","2"
"1102","2"
"1343","0.8"
"1101","1"
"1342","1"
"21","2358.47"
"22","631325.83"
"23","18367.96"
"24","34763.73"
"28","116.46"
"75/76B","2172.47"
"130","6500"
"1113","0.6"
"1112","1"
"1011","1745"
"1003","2.2"
"1002","2.5"
"1001","1"
"130/1","6500"
"8129P","5286.92"
"40","51224.4"
"41","6800.04"
"42","36804.35"
"44","37034.03"
"45","53163.26"
"1022","65704.7"
"1021","39235.73"
"14P","130586.47"
"1013","4433"
"1012","2688"
"12112","2"
"8329","398931.64"
"12111","1"
"12113","1.8"
"22/27","684457.52"
"1023","104940.43"
"12123","0.8"
"12122","1"
"8199P","1074922.16"
"62","122445.89"
"10/49","1123231.22"
"65","42303.26"
"21/28","686932.45"
"20/58","1123231.22"
"10/11","65000"
"10/15","251331.37"
"75","2172.47"
"170/4","190906.75"
"1003P","2.8"
"1053","2.6"
"1052","3"
"1051","1"
"178/9","553945.59"
"8395P","116.46"
"450/3","41063.94"
"54/58","224132.64"
"630","83927.48"
"65/66B","42303.26"
"8129","7501.53"
"8059P","9860"
"8329P","317218.77"
"1013P","4913"
"9903","68662.65"
"9900","320701.57"
"9901","108793.44"
"9906","178998.73"
"9904","48412.26"
"9905","48412.26"
"42/48","127001.64"
"8279","81712.87"
"2053","16.3"
"2052","78"
"8395","116.46"
"440/4","37034.03"
"8169","8467"
"1023P","107600.55"
"172/3","190906.75"
"8059","9860"
"640/8","5534.76"
"490/1","1988.72"
"3053","16.9"
"3052","79"
"30/36","152152.97"
"29/58","436298.77"
"8079","2214.61"
"17/49","871899.85"
"8199","1083389.16"
"100","65000"
"1323","1.8"
"1322","2"
"1321","1"
"67/77","20250.39"
