
"Reference number","2024-00003193"
"Entity number","0673885130"
"Accounting period start date","2022-04-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","YOUR NATURE"
"Entity address street","Chemin du Bois de Fouage"
"Entity address number","1"
"Entity postal code","7640"
"Entity city","Antoing"
"Entity country","Belgique"
"General assembly date","2023-12-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","79224.88"
"12031","1"
"12033","1"
"1341","4"
"454/9","665953.06"
"9062","30636562.06"
"635/8","-50000"
"1213","3"
"1211","3"
"10","4000000"
"14","-4821939.93"
"17","34746006.05"
"3","58674.88"
"1103","5"
"1343","4"
"1101","5"
"21","573627.65"
"22","36179493.63"
"12011","2"
"28","33127.8"
"75/76B","2.76"
"9087","6"
"1113","1"
"1111","1"
"12013","2"
"8129P","1662.34"
"40","79224.88"
"44","2041735.49"
"45","813432.76"
"46","243162.22"
"14P","-920529.83"
"8329","1339269.65"
"12111","1"
"12113","1"
"12121","2"
"22/27","36179493.63"
"12123","2"
"8199P","24947279.61"
"62","1891123.57"
"10/49","37022396.59"
"65","54870.46"
"21/28","36786249.08"
"20/58","37022396.59"
"70","2412882.7"
"10/11","4000000"
"10/15","-821939.93"
"75","2.76"
"76","0"
"8365","5175"
"170/4","30636562.06"
"1003P","4.4"
"1053","6"
"1051","6"
"178/9","4109443.99"
"8395P","27952.8"
"8913","34746006.05"
"450/3","147479.7"
"54/58","89861.52"
"630","1408126.64"
"65/66B","54870.46"
"8129","71398.32"
"8922","30636562.06"
"8059P","1813.45"
"8329P","228.16"
"8029","643212.52"
"1013P","7548"
"9903","-3901221.89"
"9900","-580554.44"
"9901","-3846354.19"
"9906","-4821939.93"
"9904","-3901410.10"
"9905","-3901410.1"
"60/61","3079067.31"
"42/48","3098330.47"
"76A","0"
"8279","1339041.49"
"2053","8"
"2051","8"
"8395","33127.8"
"440/4","2041735.49"
"91821","31653810.56"
"8169","12571483.67"
"1023P","432624"
"91811","31653810.56"
"8059","645025.97"
"640/8","16549.54"
"490/1","8386.23"
"3053","2"
"3051","2"
"30/36","58674.88"
"29/58","236147.51"
"1303","2"
"1301","2"
"8079","69735.98"
"17/49","37844336.52"
"8199","37518763.28"
"174/0","30636562.06"
"100","4000000"
"1203","3"
"1201","3"
"902","30636562.06"
"67/77","188.21"
