
"Reference number","2026-00150155"
"Entity number","0431151043"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Zeeberm"
"Entity address street","Haenestraat"
"Entity address number","16"
"Entity postal code","8630"
"Entity city","Veurne"
"Entity country","België"
"General assembly date","2026-05-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","1321464.11"
"492/3","586056.62"
"1100/10","0"
"454/9","7560.73"
"1213","1"
"1211","1"
"10","61500"
"11","0"
"13","635800.52"
"14","67405.46"
"17","16405.3"
"3","1204.4"
"1103","1"
"1101","1"
"22","511743.84"
"23","41393.62"
"24","1217.04"
"75/76B","12091.77"
"9087","1"
"130","6150"
"133","629650.52"
"6920","2355.91"
"6921","150831.55"
"1011","1763"
"694/7","57993.7"
"1003","1"
"1001","1"
"130/1","6150"
"40","606557.35"
"41","714906.76"
"42","10974.03"
"44","110372.34"
"45","69818.32"
"46","0"
"1021","62715.37"
"14P","69761.37"
"791/2","57993.7"
"1013","1763"
"8329","1461193.53"
"12111","1"
"12113","1"
"22/27","554354.5"
"1023","62715.37"
"8199P","2014211.36"
"62","62715.37"
"10/49","1931950.08"
"65","9155.19"
"21/28","554354.5"
"20/58","1931950.08"
"10/11","61500"
"10/15","764705.98"
"75","12091.77"
"170/4","16405.3"
"1003P","1"
"1053","1"
"1052","0"
"1051","1"
"8912","16405.3"
"8259","0"
"450/3","62257.59"
"54/58","50097"
"630","45039.4"
"65/66B","9155.19"
"6502","0"
"691/2","153187.46"
"8329P","1416154.13"
"1013P","1915"
"9903","223925.39"
"9900","442689.08"
"9901","220988.81"
"9906","220592.92"
"9904","150831.55"
"9905","150831.55"
"42/48","564782.18"
"8279","45039.4"
"892","0"
"440/4","110372.34"
"8169","1336.67"
"47/48","373617.49"
"1023P","66222.17"
"172/3","16405.3"
"640/8","113945.5"
"490/1","4830.07"
"30/36","1204.4"
"29/58","1377595.58"
"17/49","1167244.1"
"8199","2015548.03"
"694","57993.7"
"8259P","0"
"100","61500"
"1323","1"
"1321","1"
"902","0"
"67/77","73093.84"
