
"Reference number","2025-00558085"
"Entity number","0477471612"
"Accounting period start date","2024-04-01"
"Accounting period end date","2025-03-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PAULS HOTEL"
"Entity address street","Elizabetlaan"
"Entity address number","305"
"Entity postal code","8300"
"Entity city","Knokke-Heist"
"Entity country","België"
"General assembly date","2025-09-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","84024.82"
"9500","75362.36"
"111","20000"
"13","50430"
"14","166618.08"
"24","5451.57"
"75/76B","4831.22"
"132","48430"
"130/1","2000"
"40","8075.04"
"41","75949.78"
"44","4841.56"
"45","7454.59"
"14P","165607.89"
"8329","18053.46"
"22/27","5451.57"
"8199P","23505.03"
"10/49","249344.23"
"65","587.26"
"21/28","5451.57"
"20/58","249344.23"
"10/11","20000"
"10/15","237048.08"
"75","4831.22"
"1003P","0.2"
"450/3","7454.59"
"54/58","36076.95"
"630","4472.15"
"65/66B","587.26"
"8329P","13581.31"
"1013P","458"
"9903","5171.89"
"9900","13404.66"
"9901","927.93"
"9906","166618.08"
"9904","1010.19"
"9905","1010.19"
"42/48","12296.15"
"8279","4472.15"
"440/4","4841.56"
"1023P","9478.73"
"640/8","8004.58"
"50/53","120000"
"490/1","3790.89"
"29/58","243892.66"
"17/49","12296.15"
"8199","23505.03"
"1311","2000"
"67/77","4161.7"
