
"Reference number","2023-00342776"
"Entity number","0441889240"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Europ Services"
"Entity address street","Kapucijnenstraat"
"Entity address number","52"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2023-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","3884.26"
"111","18600"
"13","21860"
"14","-372330.49"
"22","1147363.29"
"23","13752.82"
"24","879.93"
"75/76B","28.39"
"133","20000"
"130/1","1860"
"40","3880"
"41","4.26"
"14P","-378583.3"
"8329","506814.9"
"22/27","1161996.04"
"8199P","1662515.54"
"10/49","1210864.97"
"65","52.26"
"21/28","1161996.04"
"20/58","1210864.97"
"10/11","18600"
"10/15","-331870.49"
"75","28.39"
"54/58","44984.67"
"630","37520.16"
"65/66B","52.26"
"8329P","469294.74"
"9903","6248.55"
"9900","45543.2"
"9901","6272.42"
"9906","-372330.49"
"9904","6252.81"
"9905","6252.81"
"42/48","1542735.46"
"8279","37520.16"
"8169","6295.4"
"47/48","1542735.46"
"640/8","1750.62"
"29/58","48868.93"
"17/49","1542735.46"
"8199","1668810.94"
"1311","1860"
"67/77","-4.26"
