
"Reference number","2023-00391427"
"Entity number","0477325716"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hoeve Hazegras België"
"Entity address street","Hazegrasstraat"
"Entity address number","122"
"Entity postal code","8300"
"Entity city","Knokke-Heist"
"Entity country","België"
"General assembly date","2023-05-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","18221.43"
"1341","1"
"454/9","16698.27"
"111","2600000"
"1213","0.2"
"1212","1"
"14","3182.21"
"17","363796.03"
"1103","1"
"1343","1.2"
"1101","1"
"1342","1"
"21","2001.5"
"22","2776247.9"
"23","42894.06"
"24","20423.74"
"26","570741.6"
"28","1500"
"75/76B","587.89"
"1113","0.2"
"1112","1"
"8309","144.37"
"12021","1"
"1011","1820"
"1003","1.1"
"1002","0.3"
"1001","1"
"12023","1"
"8129P","5054.5"
"40","15255.69"
"41","2965.74"
"42","95631.51"
"44","23232.59"
"45","17242.56"
"1022","7278.79"
"1021","79803.63"
"14P","-87674"
"1013","1986"
"1012","166"
"8329","1798744.17"
"22/27","3410307.3"
"1023","87082.42"
"12123","0.2"
"12122","1"
"8199P","5122382.82"
"62","87082.42"
"10/49","3553028.22"
"65","13070.92"
"21/28","3413808.8"
"20/58","3553028.22"
"10/11","2600000"
"10/15","2603182.21"
"75","587.89"
"170/4","363796.03"
"1003P","1.1"
"1053","1.2"
"1052","1"
"1051","1"
"8395P","1500"
"450/3","544.29"
"54/58","120020.24"
"630","134865.17"
"65/66B","13070.92"
"8129","8582.5"
"8059P","10584"
"8329P","1667551.37"
"1013P","1848"
"9903","91060.57"
"9900","337263.24"
"9901","103543.6"
"9906","3182.21"
"9904","90856.21"
"9905","90856.21"
"42/48","586049.98"
"8279","131337.17"
"2053","1.2"
"2052","2"
"8395","1500"
"440/4","23232.59"
"8169","87073.99"
"47/48","449943.32"
"1023P","77628.83"
"172/3","352171.03"
"8179","405.34"
"66A","260.97"
"8059","10584"
"640/8","11511.08"
"50/53","977.75"
"3053","0.9"
"3052","1"
"29/58","139219.42"
"8079","3528"
"17/49","949846.01"
"8199","5209051.47"
"174/0","11625"
"1203","1"
"1201","1"
"67/77","204.36"
