
"Reference number","2022-20348933"
"Entity number","0525779689"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PADU !"
"Entity address street","Rerum Novarumlei"
"Entity address number","17"
"Entity postal code","2930"
"Entity city","Brasschaat"
"Entity country","België"
"General assembly date","2022-08-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","13030.83"
"1100/10","175000"
"11","175000"
"14","-11797.49"
"17","261841.94"
"20","0"
"21","16195.20"
"22","556919.24"
"23","22078.83"
"24","0"
"26","0"
"28","0"
"75/76B","15"
"8309","56263.21"
"8129P","156.80"
"40","13030.83"
"41","0"
"42","37132.32"
"44","2148.92"
"45","1564.99"
"46","25814.40"
"14P","-66323.84"
"8329","273858.54"
"22/27","578998.07"
"8199P","1183985.67"
"10/49","665146.51"
"65","21041.41"
"21/28","595193.27"
"20/58","665146.51"
"10/11","175000"
"10/15","163202.51"
"75","15"
"170/4","261841.94"
"450/3","1564.99"
"54/58","56522.75"
"630","28870"
"65/66B","21041.41"
"8129","4244.8"
"8059P","20440"
"8329P","305339.75"
"9903","54526.35"
"9900","116227.42"
"9901","75552.76"
"9906","-11797.49"
"9904","54526.35"
"9905","54526.35"
"42/48","240102.06"
"76A","0"
"76B","0"
"8279","24782"
"440/4","2148.92"
"47/48","173441.43"
"172/3","261841.94"
"8179","331129.06"
"66A","0"
"66B","0"
"8059","20440"
"640/8","11804.66"
"490/1","399.66"
"29/58","69953.24"
"8079","4088"
"17/49","501944"
"8199","852856.61"
"100","0"
