
"Reference number","2026-00229253"
"Entity number","0430082459"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Arass Hotel & Business Flats"
"Entity address street","Plantin en Moretuslei"
"Entity address number","111"
"Entity postal code","2018"
"Entity city","Antwerpen-2018"
"Entity country","België"
"General assembly date","2026-06-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","19882.81"
"492/3","41960.71"
"1341","3"
"454/9","54682.4"
"1213","3.4"
"1212","2"
"1211","2"
"8455P","0"
"8525","0"
"10","262000"
"13","18378.52"
"14","-1993571.22"
"15","27854.58"
"3","5178.65"
"1103","8"
"1102","4"
"1343","3.8"
"1101","5"
"1342","1"
"22","131697.89"
"23","16380.63"
"24","963.07"
"26","197526.58"
"12011","1"
"28","1712.64"
"8555","0"
"75/76B","0"
"9087","8.4"
"130","18378.52"
"12013","2.6"
"12012","2"
"12021","1"
"1011","8956"
"1003","8.4"
"1002","4.2"
"1001","5.3"
"12023","1"
"130/1","18378.52"
"40","19882.81"
"44","873266.38"
"45","67699.15"
"46","18750"
"8455","0"
"1022","170611.61"
"1021","278425.21"
"14P","-1798903.73"
"1013","14444"
"1012","5488"
"8329","2362198.21"
"12121","1"
"22/27","346568.17"
"1023","449036.82"
"12123","1"
"12001","1"
"12003","1"
"8199P","2674286.5"
"62","449036.82"
"10/49","452375.06"
"8555P","0"
"65","1543.68"
"21/28","348280.81"
"20/58","452375.06"
"10/11","262000"
"10/15","-1685338.12"
"75","0"
"8365","0"
"1003P","8.3"
"1053","8"
"1052","4"
"1051","5"
"8395P","1712.64"
"12101","1"
"12103","2.4"
"12102","2"
"8259","0"
"450/3","13016.75"
"54/58","68008.06"
"630","97282.7"
"65/66B","1543.68"
"753","0"
"6502","0"
"8329P","2264915.51"
"1013P","15127"
"9903","-194667.49"
"9900","451929.43"
"9901","-193123.81"
"9906","-1993571.22"
"9904","-194667.49"
"9905","-194667.49"
"42/48","2095752.47"
"8279","97282.7"
"2053","43.2"
"2052","2"
"2051","42"
"8395","1712.64"
"440/4","873266.38"
"8169","34479.88"
"47/48","1136036.94"
"1023P","425614.9"
"8525P","0"
"640/8","98733.72"
"490/1","11024.73"
"3053","43.2"
"3052","2"
"3051","42"
"30/36","5178.65"
"29/58","104094.25"
"17/49","2137713.18"
"8199","2708766.38"
"8259P","0"
"100","262000"
"1203","4.6"
"1323","4.2"
"1202","2"
"1322","3"
"1201","3"
"1321","2"
