
"Reference number","2025-00363101"
"Entity number","0627855363"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Louis Louise"
"Entity address street","Kerkplein"
"Entity address number","33"
"Entity postal code","2220"
"Entity city","Heist-op-den-Berg"
"Entity country","België"
"General assembly date","2025-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","352.02"
"110","6200"
"14","-17654.27"
"26","167.50"
"40","352.02"
"44","5772.04"
"45","1440.83"
"14P","-26101.11"
"8329","13543.67"
"22/27","167.50"
"8199P","13711.17"
"10/49","3937.96"
"65","214.66"
"21/28","167.50"
"20/58","3937.96"
"10/11","6200"
"10/15","-11454.27"
"450/3","1440.83"
"54/58","3250.44"
"630","670"
"65/66B","214.66"
"8329P","12873.67"
"9903","8446.84"
"9900","9995.84"
"9901","8661.50"
"9906","-17654.27"
"9904","8446.84"
"9905","8446.84"
"42/48","15392.23"
"8279","670"
"440/4","5772.04"
"47/48","8179.36"
"640/8","664.34"
"490/1","168"
"29/58","3770.46"
"17/49","15392.23"
"8199","13711.17"
