
"Reference number","2024-00077474"
"Entity number","0459390614"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Weinebrugge"
"Entity address street","Leikendreef"
"Entity address number","1"
"Entity postal code","8200"
"Entity city","Sint-Andries"
"Entity country","België"
"General assembly date","2024-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","1071620.18"
"9500","918958.58"
"1341","3"
"454/9","388008.96"
"9062","2573186.05"
"1213","15.3"
"1212","7"
"1211","10"
"10","206991.1"
"13","608020.22"
"16","320583.97"
"17","1116185.82"
"3","19117.65"
"1103","17.3"
"1102","2"
"1343","3"
"1101","16"
"22","2950449.36"
"23","50421.61"
"24","85434.64"
"12011","2"
"28","200000"
"75/76B","23312.86"
"9087","31.2"
"130","14068.39"
"132","529152.21"
"133","64799.62"
"1113","10.4"
"1112","10"
"1111","2"
"12013","2.6"
"6920","4983.37"
"12012","1"
"6921","64799.62"
"1011","26483"
"1003","31.2"
"1002","30.1"
"1001","16.9"
"130/1","14068.39"
"8129P","1802"
"40","144653.72"
"41","926966.46"
"42","198849.25"
"43","1258150.98"
"44","348737.18"
"45","519441.6"
"1022","360333.35"
"1021","729453.29"
"14P","-29884.5"
"1013","39565"
"1012","13082"
"8329","5553566.48"
"12111","1"
"12113","1"
"22/27","3086305.61"
"168","320583.97"
"1023","1089786.64"
"12002","4"
"12001","6"
"12003","9.8"
"8199P","8545216.27"
"62","1089786.64"
"10/49","4576960.12"
"65","132427.46"
"66","33574.8"
"21/28","3286305.61"
"20/58","4576960.12"
"10/11","206991.1"
"10/15","815011.32"
"75","23312.86"
"170/4","1116185.82"
"1003P","25.1"
"1053","27.7"
"1052","12"
"1051","18"
"8395P","200000"
"12101","9"
"8912","694259.58"
"8913","421926.24"
"12103","14.3"
"12102","7"
"450/3","131432.64"
"54/58","191742.29"
"630","267080.51"
"65/66B","166002.26"
"8129","1802"
"8922","2573186.05"
"8059P","1802"
"691/2","69782.99"
"8329P","5286485.97"
"1013P","35103"
"9903","54768.7"
"9900","1657645.71"
"9901","197458.1"
"9906","69782.99"
"9904","59940.51"
"9905","99667.49"
"42/48","2325179.01"
"8279","267080.51"
"2053","87.4"
"2052","269"
"2051","8"
"8395","200000"
"892","2573186.05"
"440/4","348737.18"
"8169","94655.82"
"780","13242.32"
"789","39726.98"
"1023P","891651.33"
"172/3","1116185.82"
"66B","33574.8"
"91611","2950449.36"
"8059","1802"
"640/8","103320.46"
"439","1258150.98"
"490/1","8174.39"
"91721","619733.81"
"3053","93.1"
"3052","268"
"3051","10"
"30/36","19117.65"
"29/58","1290654.51"
"17/49","3441364.83"
"8199","8639872.09"
"91621","5319733.81"
"100","206991.1"
"1203","12.4"
"1323","24.7"
"1202","5"
"1322","12"
"1201","8"
"1321","15"
"67/77","8070.51"
