
"Reference number","2024-00305383"
"Entity number","0463184797"
"Accounting period start date","2023-04-01"
"Accounting period end date","2024-04-01"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CHATEAU DE LIMONT"
"Entity address street","Rue du Château"
"Entity address number","34"
"Entity postal code","4357"
"Entity city","Donceel"
"Entity country","Belgique"
"General assembly date","2024-07-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","1561.33"
"454/9","3040.32"
"1213","1"
"1211","1"
"8455P","420000"
"10","62000"
"12","420000"
"13","73414.02"
"14","-4604.72"
"17","221972.76"
"3","3464"
"1103","0.3"
"1102","1"
"21","0"
"23","24902.77"
"24","1965.17"
"25","0"
"26","3675.84"
"28","1270000"
"75/76B","0"
"130","626.67"
"133","72787.35"
"1113","1"
"1111","1"
"1011","41"
"1003","2.2"
"1002","4.8"
"1001","0.7"
"130/1","626.67"
"8129P","24080"
"40","0"
"41","1561.33"
"42","46436.26"
"44","5983.05"
"45","4192.58"
"46","78923"
"8455","420000"
"1022","25310.47"
"1021","862.62"
"14P","-11310.95"
"1013","1244"
"1012","1203"
"8329","623912.14"
"22/27","30543.78"
"1023","26173.09"
"12002","1"
"12003","0.3"
"8199P","436706.53"
"62","26173.09"
"10/49","1337091.59"
"65","15473.79"
"21/28","1300543.78"
"20/58","1337091.59"
"70","0"
"10/11","62000"
"10/15","550809.3"
"75","0"
"170/4","221972.76"
"1003P","2.5"
"1053","1.3"
"1052","1"
"1051","1"
"8395P","850000"
"12101","1"
"12103","1"
"8259","203398.17"
"450/3","1152.26"
"54/58","25625.54"
"630","12573.81"
"65/66B","15473.79"
"8129","24080"
"8059P","24080"
"8329P","611338.33"
"1013P","3601"
"9903","6706.23"
"9900","62856.83"
"9901","22180.02"
"9906","-4604.72"
"9904","6706.23"
"9905","6706.23"
"60/61","0"
"42/48","564309.53"
"8279","12573.81"
"2053","6.9"
"2052","17"
"2051","2"
"8395","850000"
"440/4","5983.05"
"91821","354284.97"
"8169","14351.22"
"47/48","428774.64"
"1023P","55684.8"
"172/3","221972.76"
"8059","24080"
"640/8","1929.91"
"490/1","5896.94"
"3053","7.7"
"3052","22"
"3051","1"
"30/36","3464"
"29/58","36547.81"
"17/49","786282.29"
"8199","451057.75"
"8259P","203398.17"
"100","62000"
"1203","0.3"
"1323","1.3"
"1202","1"
"1322","1"
"1321","1"
