
"Reference number","2022-20269092"
"Entity number","0418686840"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","IMMOBILIERE DE BASSEILLE"
"Entity address street","Route de Basseille"
"Entity address number","1"
"Entity postal code","5340"
"Entity city","Mozet"
"Entity country","Belgique"
"General assembly date","2022-06-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","288829.3"
"492/3","80865.63"
"10","546000"
"12","251919.66"
"13","202714.2"
"14","-21953.98"
"16","16904.35"
"17","534482.22"
"22","1165094.56"
"23","2307.61"
"24","30316.22"
"26","13194.36"
"28","477063.25"
"29","41159.82"
"75/76B","5896.41"
"130","19373.58"
"132","31703.48"
"133","151637.14"
"130/1","19373.58"
"40","130454.12"
"41","158375.18"
"42","184288.14"
"43","116196.67"
"44","167133.54"
"45","1861.76"
"14P","209.28"
"8329","1036268.29"
"22/27","1210912.75"
"168","16904.35"
"8199P","2078851.4"
"10/49","2088460.99"
"65","21927.37"
"21/28","1687976"
"20/58","2088460.99"
"290","41159.82"
"10/11","546000"
"10/15","978679.88"
"75","5896.41"
"170/4","534482.22"
"8395P","477063.25"
"450/3","1861.76"
"54/58","13898.82"
"630","44179.71"
"65/66B","21927.37"
"8329P","992088.58"
"9903","-24342.53"
"9900","77734.54"
"9901","-8311.57"
"9906","-21953.98"
"9904","-24222.98"
"9905","-22163.26"
"42/48","477528.91"
"8279","44179.71"
"8395","477063.25"
"440/4","167133.54"
"8169","168329.64"
"47/48","8048.8"
"780","685.84"
"789","2059.72"
"172/3","534482.22"
"640/8","41866.4"
"490/1","56597.05"
"29/58","400484.99"
"17/49","1092876.76"
"8199","2247181.04"
"430/8","116196.67"
"100","546000"
"67/77","566.29"
