
"Reference number","2022-20011592"
"Entity number","0463699689"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","'T RIETVELD BVBA"
"Entity address street","Driftweg"
"Entity address number","210"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2022-04-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","34223.95"
"454/9","12.04"
"111","30000"
"13","276108.81"
"17","515.68"
"3","250"
"22","48940.15"
"23","38081.33"
"24","2420.84"
"28","71710.47"
"75/76B","8.34"
"132","3000"
"133","270108.81"
"6921","21596.27"
"130/1","3000"
"40","9562.21"
"41","24661.74"
"44","2793.56"
"45","2171.67"
"8329","474541.66"
"22/27","89442.32"
"8199P","554802.72"
"10/49","318550.8"
"65","438.83"
"21/28","161152.79"
"20/58","318550.8"
"10/11","30000"
"10/15","306108.81"
"75","8.34"
"8365","15759.28"
"178/9","515.68"
"8395P","55951.19"
"450/3","2159.63"
"54/58","121478.28"
"630","17191.21"
"65/66B","438.83"
"691/2","21596.27"
"8329P","457350.45"
"9903","30296.77"
"9900","81604.23"
"9901","30727.26"
"9906","21596.27"
"9904","21596.27"
"9905","21596.27"
"42/48","11926.31"
"8279","17191.21"
"8395","71710.47"
"440/4","2793.56"
"8169","9181.26"
"47/48","6961.08"
"640/8","33685.76"
"490/1","1445.78"
"30/36","250"
"29/58","157398.01"
"17/49","12441.99"
"8199","563983.98"
"1311","3000"
"67/77","8700.5"
