
"Reference number","2023-00325432"
"Entity number","0460256783"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Segers O.G."
"Entity address street","Nieuwe Kaai"
"Entity address number","10"
"Entity address box","2"
"Entity postal code","2300"
"Entity city","Turnhout"
"Entity country","België"
"General assembly date","2023-07-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","340041.68"
"9500","161707.78"
"492/3","5937.6"
"454/9","2324.62"
"9062","1435514.26"
"10","61973.38"
"12","844050.65"
"13","346844.51"
"14","-359066.05"
"16","26562.6"
"17","716167.6"
"3","268190"
"22","2259847.22"
"23","1128.96"
"24","3085.81"
"75/76B","2703.54"
"9087","2.4"
"132","85401.49"
"133","261443.02"
"8309","2500"
"1011","2604"
"1003","2.4"
"1002","1.6"
"1001","1.6"
"40","175901.71"
"41","164139.97"
"42","45660.66"
"43","674325"
"44","45832.65"
"45","65581.02"
"46","44000"
"1022","29325"
"1021","41098"
"14P","-279925.48"
"1013","3911"
"1012","1307"
"8329","1155936.1"
"22/27","2264061.99"
"168","26562.6"
"1023","70423"
"8199P","2303670.71"
"62","79335.31"
"10/49","2961060.6"
"65","53325.42"
"21/28","2264061.99"
"20/58","2961060.6"
"10/11","61973.38"
"10/15","893802.49"
"75","2703.54"
"76","20894.9"
"170/4","716167.6"
"1003P","2"
"8912","192181.44"
"8913","523986.16"
"8259","1105493.67"
"450/3","63256.4"
"54/58","81708.32"
"630","95876.74"
"65/66B","53325.42"
"8922","1435514.26"
"8329P","1062559.36"
"1013P","4424"
"9903","-84088.48"
"9900","151422.92"
"9901","-33466.6"
"9906","-359066.05"
"9904","-85033.41"
"9905","-79140.57"
"42/48","1318590.31"
"76A","20894.9"
"8279","95876.74"
"2053","28"
"2051","28"
"892","1435514.26"
"440/4","45832.65"
"8169","32557.81"
"47/48","443190.98"
"789","5892.84"
"1023P","76917.25"
"172/3","716167.6"
"8179","21724.1"
"91611","2259847.22"
"640/8","9677.47"
"490/1","7058.61"
"3053","28.9"
"3052","2"
"3051","28"
"30/36","268190"
"29/58","696998.61"
"17/49","2040695.51"
"8199","2314504.42"
"430/8","674325"
"8259P","1105493.67"
"91621","206627.18"
"100","61973.38"
"67/77","944.93"
