
"Reference number","2022-20376079"
"Entity number","0479384787"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","FARZIMMO"
"Entity address street","Rue de l'Autonomie"
"Entity address number","24"
"Entity postal code","1070"
"Entity city","Anderlecht"
"Entity country","Belgique"
"General assembly date","2022-06-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","2458026.97"
"12031","2"
"12033","2"
"492/3","2015850.87"
"1341","7"
"454/9","102753.89"
"1213","5"
"1211","5"
"10","1807000"
"12","3906396.62"
"14","-4252803.46"
"17","4412240.4"
"1103","9.6"
"1102","1"
"1343","7"
"1101","9"
"20","25999.17"
"22","10587884.55"
"23","123898"
"24","66926.11"
"12011","4"
"28","3821.02"
"12131","1"
"75/76B","0.19"
"9087","12.2"
"1113","3"
"1112","2"
"1111","2"
"12013","5.6"
"12133","1"
"12012","3"
"8309","656396.01"
"12021","1"
"1011","12700"
"1131","1"
"1003","12.2"
"1002","1.5"
"1001","11.4"
"12023","1"
"8129P","30282.55"
"40","158559.05"
"41","2299467.92"
"42","2042875.05"
"43","183418.33"
"44","521298.76"
"45","116218.81"
"1022","15547"
"1021","423109"
"14P","-4285258.6"
"1013","13429"
"1133","1"
"1012","729"
"8329","6927653.69"
"12111","2"
"12113","2"
"12121","2"
"22/27","10778708.66"
"1023","438656"
"12123","2"
"8199P","14513242.8"
"62","446679.9"
"10/49","13360514.22"
"65","394797.04"
"21/28","10782529.68"
"20/58","13360514.22"
"10/11","1807000"
"10/15","1460593.16"
"75","0.19"
"76","1027837.64"
"170/4","4412240.4"
"1003P","13.6"
"1053","13.6"
"1052","3"
"1051","12"
"8395P","3821.02"
"8912","1174989.04"
"8913","3237251.36"
"8239","639105.5"
"8259","3906396.62"
"450/3","13464.92"
"54/58","76399.79"
"630","576103.97"
"65/66B","394797.04"
"8129","30282.55"
"8059P","30282.55"
"8329P","7007945.73"
"1013P","12949"
"9903","33368.85"
"9900","1508805.1"
"9901","428165.7"
"9906","-4252803.46"
"9904","32455.14"
"9905","32455.14"
"42/48","5471829.79"
"76A","1027837.64"
"8279","576103.97"
"2053","27.9"
"2052","14"
"2051","23"
"8395","3821.02"
"440/4","521298.76"
"8169","65281.3"
"47/48","2608018.84"
"1023P","413390.11"
"172/3","4412240.4"
"8179","778558.37"
"8059","30282.55"
"640/8","57855.53"
"490/1","17558.61"
"3053","28.9"
"3052","12"
"3051","23"
"29/58","2551985.37"
"1303","1.5"
"1302","1"
"1301","1"
"17/49","11899921.06"
"8199","13799965.73"
"430/8","183418.33"
"8259P","4545502.12"
"100","1807000"
"1203","8.6"
"1323","5.1"
"1202","3"
"1322","2"
"1201","7"
"1321","4"
"67/77","913.71"
