
"Reference number","2025-00165766"
"Entity number","0449667947"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BIDI SA"
"Entity address street","rue de la Forêt"
"Entity address number","1"
"Entity postal code","6690"
"Entity city","Vielsalm"
"Entity country","Belgique"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","1678.02"
"492/3","15.49"
"9062","96650.02"
"10","254090.86"
"14","-445401.33"
"17","56414.95"
"22","10804.32"
"23","30853.87"
"24","501.82"
"28","250"
"75/76B","7.5"
"8309","7722.41"
"8129P","136746.55"
"41","1678.02"
"42","40235.07"
"44","5093.72"
"14P","-390179.17"
"8329","774905.29"
"22/27","42160.01"
"8199P","827696.46"
"10/49","47863.45"
"65","7996.41"
"21/28","42410.01"
"20/58","47863.45"
"10/11","254090.86"
"10/15","-191310.47"
"75","7.5"
"170/4","56414.95"
"8395P","250"
"8912","50533.46"
"8913","5881.49"
"54/58","3775.42"
"630","20300.88"
"65/66B","7996.41"
"8129","136746.55"
"8922","96650.02"
"8059P","136746.55"
"8329P","762326.82"
"9903","-55222.16"
"9900","-20344.88"
"9901","-47233.25"
"9906","-445401.33"
"9904","-55222.16"
"9905","-55222.16"
"42/48","182743.48"
"8279","20300.88"
"8395","250"
"892","96650.02"
"440/4","5093.72"
"47/48","137414.69"
"172/3","56414.95"
"8179","10631.16"
"91611","41184.97"
"8059","136746.55"
"640/8","6587.49"
"29/58","5453.44"
"17/49","239173.92"
"8199","817065.3"
"91621","324740.52"
"100","254090.86"
