
"Reference number","2022-20357587"
"Entity number","0441849648"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PALACE"
"Entity address street","Ieperstraat"
"Entity address number","34"
"Entity postal code","8970"
"Entity city","Poperinge"
"Entity country","België"
"General assembly date","2022-06-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten Vennootschap"
"40/41","68665.73"
"454/9","4232.53"
"58032","20"
"111","92960.07"
"1213","1.4"
"1212","1"
"1211","1"
"5811","1"
"5812","25"
"5813","144"
"14","-31350.6"
"17","264294.18"
"3","18500"
"1103","0.4"
"1102","1"
"22","263607.49"
"23","68399.24"
"24","13163.44"
"25","1130.76"
"28","100"
"75/76B","26.44"
"1113","1"
"1111","1"
"8309","460.5"
"1011","1209"
"1003","1.4"
"1002","1"
"1001","1"
"40","61593.18"
"41","7072.55"
"43","22255.42"
"44","29909.69"
"45","4255.37"
"1022","6973"
"1021","20000"
"14P","-60522.77"
"1013","1545"
"1012","336"
"8329","161934.33"
"22/27","346300.93"
"1023","26973"
"8199P","336216.43"
"62","32220.96"
"10/49","471229.07"
"65","6450.28"
"21/28","346400.93"
"20/58","471229.07"
"10/11","92960.07"
"10/15","61609.47"
"75","26.44"
"170/4","264294.18"
"1003P","1.4"
"1053","1.4"
"1052","1"
"1051","1"
"8395P","100"
"12101","1"
"12103","1.4"
"12102","1"
"450/3","22.84"
"54/58","37545.97"
"630","37436.21"
"65/66B","6450.28"
"8329P","124958.62"
"1013P","1846"
"9903","29195.01"
"9900","108361.13"
"9901","35618.85"
"9906","-31350.6"
"9904","29172.17"
"9905","29172.17"
"42/48","145325.42"
"8279","37436.21"
"2053","17"
"2051","17"
"8395","100"
"440/4","29909.69"
"8169","172479.33"
"47/48","88904.94"
"1023P","36259"
"172/3","264294.18"
"8179","460.5"
"640/8","3085.11"
"490/1","116.44"
"3053","17"
"3051","17"
"30/36","18500"
"29/58","124828.14"
"17/49","409619.6"
"8199","508235.26"
"58132","144"
"430/8","22255.42"
"1323","1.4"
"1322","1"
"1321","1"
"67/77","22.84"
"5803","20"
