
"Reference number","2023-00499419"
"Entity number","0538548354"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","EVA"
"Entity address street","Duinenstraat"
"Entity address number","200"
"Entity postal code","8450"
"Entity city","Bredene"
"Entity country","België"
"General assembly date","2023-10-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","18827.01"
"111","12400"
"13","74615.95"
"14","-4257.75"
"17","25202"
"21","53571.44"
"23","32016.52"
"24","6444.93"
"75/76B","230"
"132","18750"
"133","54005.95"
"130/1","1860"
"8129P","71428.56"
"40","14724.06"
"41","4102.95"
"44","49926.26"
"791/2","8317.22"
"8329","55411.97"
"22/27","38461.45"
"8199P","82262.89"
"10/49","171308.45"
"65","953.17"
"21/28","92032.89"
"20/58","171308.45"
"10/11","12400"
"10/15","82758.2"
"75","230"
"178/9","25202"
"54/58","59864.02"
"630","12272.48"
"65/66B","953.17"
"8129","71428.56"
"8059P","125000"
"8329P","43139.49"
"9903","-12574.97"
"9900","73301.73"
"9901","-11851.8"
"9906","-12574.97"
"9904","-12574.97"
"9905","-12574.97"
"42/48","63348.25"
"8279","12272.48"
"440/4","49926.26"
"8169","11610.53"
"47/48","13421.99"
"8059","125000"
"640/8","72881.05"
"490/1","584.53"
"29/58","79275.56"
"17/49","88550.25"
"8199","93873.42"
"1311","1860"
