
"Reference number","2023-00481566"
"Entity number","0629898895"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AGORA HOSPITALITY"
"Entity address street","Rue de l'Hocaille"
"Entity address number","5"
"Entity address box","1"
"Entity postal code","1348"
"Entity city","Louvain-la-Neuve"
"Entity country","Belgique"
"General assembly date","2023-05-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","2852454"
"492/3","274723"
"1341","11"
"454/9","260347"
"9062","13132500"
"1213","15.2"
"1333","3"
"1212","3"
"1211","13"
"1331","3"
"10","3900000"
"14","-5392609"
"15","1448135"
"17","18368772"
"3","82928"
"1103","34.5"
"1102","2"
"1343","11.2"
"1101","33"
"1342","2"
"20","287055"
"21","0"
"22","16698962"
"23","105122"
"24","2495784"
"26","54613"
"12011","24"
"28","34386"
"1121","0"
"75/76B","69044"
"9087","44.3"
"1113","7.9"
"1112","3"
"1111","7"
"12013","24"
"12022","2"
"12021","3"
"1132","0"
"1011","58758"
"1131","0"
"1003","44.3"
"1123","0"
"1002","5.4"
"1122","0"
"1001","41"
"12023","3.2"
"8129P","6522"
"40","917904"
"41","1934550"
"42","1249160"
"43","1399000"
"44","1758399"
"45","713822"
"1022","147812"
"1021","1513021"
"14P","-4933437"
"1013","63548"
"1133","0"
"1012","4790"
"12112","3"
"8329","1459483"
"12111","8"
"12113","10.2"
"12121","5"
"22/27","19354481"
"1023","1660833"
"12123","5"
"8199P","20749580"
"62","1759139"
"10/49","23826519"
"65","589474"
"66","263216"
"21/28","19388867"
"20/58","23826519"
"10/11","3900000"
"10/15","-44474"
"75","69044"
"8365","34386"
"170/4","18347212"
"1003P","44.2"
"1053","42.4"
"1052","5"
"1051","40"
"178/9","21560"
"8395P","16957"
"8912","5035677"
"8913","13333095"
"8375","16957"
"450/3","453475"
"54/58","1151335"
"630","1140902"
"65/66B","589474"
"753","68959"
"8129","10934"
"8922","13132500"
"8059P","10934"
"8329P","555704"
"1013P","43135"
"9903","-424573"
"9900","3446021"
"9901","95857"
"9906","-5392609"
"9904","-459172"
"9905","-459172"
"42/48","5227498"
"8279","903779"
"2053","26.5"
"2052","4"
"2051","25"
"8395","34386"
"892","13132500"
"440/4","1758399"
"8169","64384"
"47/48","107117"
"1023P","1208693"
"172/3","18347212"
"66A","263216"
"91611","16698962"
"8059","10934"
"640/8","186907"
"490/1","63880"
"3053","29.8"
"3052","2"
"3051","28"
"30/36","82928"
"29/58","4150597"
"8079","4412"
"17/49","23870993"
"8199","20813964"
"430/8","1399000"
"91621","16967500"
"100","3900000"
"1203","27.2"
"1323","28.2"
"1202","2"
"1322","3"
"1201","27"
"1321","26"
"67/77","34599"
