
"Reference number","2023-00392570"
"Entity number","0461370107"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","De Beiaard"
"Entity address street","Markt"
"Entity address number","2"
"Entity postal code","8820"
"Entity city","Torhout"
"Entity country","België"
"General assembly date","2023-06-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","4919.14"
"492/3","1798.29"
"454/9","5812.94"
"111","37184.03"
"1213","2.3"
"1212","2"
"1211","1"
"5813","449"
"13","24088.39"
"14","-8140.93"
"17","292388.7"
"3","5421.41"
"1103","2.3"
"1102","2"
"1101","1"
"22","278685.44"
"23","111445.32"
"24","5348.13"
"75/76B","0.02"
"133","21521.97"
"1011","2572"
"1003","2.3"
"1002","1.5"
"1001","1.4"
"130/1","2566.42"
"8129P","56615.31"
"40","2848.09"
"41","2071.05"
"42","34379.78"
"44","17995.56"
"45","11666.77"
"1022","40269.15"
"1021","64848.13"
"14P","-13612.1"
"1013","4449"
"1012","1877"
"8329","805360.5"
"22/27","395478.89"
"1023","105117.28"
"8199P","1052854.68"
"62","105117.28"
"10/49","418014.06"
"65","7849.78"
"21/28","395478.89"
"20/58","418014.06"
"10/11","37184.03"
"10/15","53131.49"
"75","0.02"
"170/4","292388.7"
"1003P","2.8"
"1053","2.3"
"1052","2"
"1051","1"
"12101","1"
"12103","2.3"
"12102","2"
"450/3","5853.83"
"54/58","3254.67"
"630","32549"
"65/66B","7849.78"
"8129","56615.31"
"8059P","56615.31"
"8329P","772811.5"
"1013P","2804"
"9903","5659.75"
"9900","153344.53"
"9901","13509.51"
"9906","-8140.93"
"9904","5471.17"
"9905","5471.17"
"42/48","70695.58"
"91711","47850"
"8279","32549"
"2053","27.4"
"2052","42"
"440/4","17995.56"
"8169","147984.71"
"47/48","6653.47"
"1023P","56406.27"
"172/3","292388.7"
"91611","244124.52"
"8059","56615.31"
"640/8","2168.74"
"490/1","8939.95"
"3053","27.9"
"3052","43"
"30/36","5421.41"
"29/58","22535.17"
"17/49","364882.57"
"8199","1200839.39"
"91631","341236.11"
"58132","449"
"1311","2566.42"
"91621","216130.79"
"1323","2.3"
"1322","2"
"1321","1"
"67/77","188.58"
