
"Reference number","2024-00459293"
"Entity number","0428333192"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Confortat"
"Entity address street","Spaarzaamheidstraat"
"Entity address number","146"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2024-05-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","268319.6"
"492/3","26286.7"
"111","18592.01"
"8525","0"
"13","153159.2"
"14","-40334.37"
"28","14411.01"
"29","153615.92"
"75/76B","0"
"133","151300"
"130/1","1859.2"
"40","1936"
"41","266383.6"
"42","25000"
"44","92813.54"
"45","151090.23"
"14P","-15131.66"
"10/49","444032.29"
"65","923.12"
"21/28","14411.01"
"20/58","444032.29"
"291","153615.92"
"10/11","18592.01"
"10/15","131416.84"
"75","0"
"8395P","14411.01"
"450/3","151090.23"
"54/58","7685.76"
"65/66B","923.12"
"9903","-25202.71"
"9900","-1843.6"
"9901","-24279.59"
"9906","-40334.37"
"9904","-25202.71"
"9905","-25202.71"
"42/48","286328.75"
"8395","14411.01"
"440/4","92813.54"
"47/48","17424.98"
"640/8","22435.99"
"29/58","429621.28"
"17/49","312615.45"
"1311","1859.2"
