
"Reference number","2024-00075655"
"Entity number","0456300173"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MARCAN"
"Entity address street","Liersesteenweg"
"Entity address number","478"
"Entity postal code","2800"
"Entity city","Mechelen"
"Entity country","België"
"General assembly date","2024-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","naamloze vennootschap"
"40/41","458028.74"
"454/9","345720.41"
"1213","0.7"
"1212","2"
"10","61973.38"
"13","6197.34"
"14","2367097.04"
"17","607883.17"
"21","3360"
"22","3025565.05"
"23","46642.59"
"24","488449.85"
"26","3700"
"28","6100"
"75/76B","10154.51"
"9087","2.2"
"130","6197.34"
"1113","1"
"1112","3"
"8309","84378.63"
"1011","647"
"1003","2.2"
"1002","3.7"
"1001","0.5"
"130/1","6197.34"
"8129P","3360"
"40","222240.08"
"41","235788.66"
"42","49671.89"
"43","3933.14"
"44","567111.14"
"45","375880.41"
"1022","231130.5"
"1021","104867.76"
"14P","3283502.05"
"1013","2073"
"1012","1426"
"8329","1142764.76"
"22/27","3564357.49"
"1023","335998.26"
"12002","1"
"12003","0.3"
"8199P","4911225.45"
"62","335998.26"
"10/49","4039747.51"
"65","24724.33"
"66","65051.02"
"21/28","3573817.49"
"20/58","4039747.51"
"10/11","61973.38"
"10/15","2435267.76"
"75","10154.51"
"76","57263.22"
"170/4","607883.17"
"1003P","19.5"
"631/4","23029.22"
"1053","1"
"1052","3"
"8395P","6100"
"8912","197906.99"
"8913","409976.18"
"12103","0.7"
"12102","2"
"450/3","30160"
"54/58","6555.2"
"630","289265.68"
"65/66B","24724.33"
"8129","6720"
"8059P","10080"
"8329P","941237.71"
"1013P","27872"
"9903","-905239"
"9900","-159364.71"
"9901","-890669.18"
"9906","2367097.04"
"9904","-916405.01"
"9905","-916405.01"
"42/48","996596.58"
"76A","57263.22"
"8279","285905.68"
"2053","19.8"
"2052","29"
"2051","7"
"8395","6100"
"440/4","567111.14"
"8169","77928.68"
"1023P","746939.27"
"172/3","607883.17"
"8179","282031.88"
"66A","65051.02"
"8059","10080"
"640/8","17960.29"
"490/1","1346.08"
"3053","67.7"
"3052","76"
"3051","26"
"29/58","465930.02"
"8079","3360"
"17/49","1604479.75"
"8199","4707122.25"
"430/8","3933.14"
"100","61973.38"
"1203","0.3"
"1323","1"
"1202","1"
"1322","3"
"67/77","11166.01"
