
"Reference number","2024-00331265"
"Entity number","0548731869"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Marlot Kin"
"Entity address street","Boomgaardstraat"
"Entity address number","44"
"Entity postal code","2600"
"Entity city","Berchem (Antwerpen)"
"Entity country","België"
"General assembly date","2024-02-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","1866"
"110","18600"
"8525","13030"
"13","94569"
"14","-124616"
"26","865"
"133","94569"
"8309","13667"
"40","650"
"41","1216"
"43","2573"
"44","43"
"45","50"
"14P","-91408"
"8329","74491"
"22/27","865"
"8199P","89023"
"10/49","2731"
"65","5796"
"21/28","865"
"20/58","2731"
"10/11","18600"
"10/15","-11447"
"8395P","13030"
"450/3","50"
"630","5258"
"65/66B","5796"
"8329P","82900"
"9903","-32915"
"9900","-20827"
"9901","-27119"
"9906","-124616"
"9904","-33208"
"9905","-33208"
"42/48","14178"
"8279","5258"
"8395","13030"
"440/4","43"
"47/48","11512"
"8179","13667"
"640/8","1034"
"29/58","1866"
"17/49","14178"
"8199","75356"
"430/8","2573"
"8515","13030"
"67/77","293"
