
"Reference number","2025-00398879"
"Entity number","0473957539"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","PARK IZEGEM"
"Entity address street","Papestraat"
"Entity address number","3"
"Entity postal code","8870"
"Entity city","Izegem"
"Entity country","België"
"General assembly date","2025-06-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"10","162000"
"12","109532"
"13","132.99"
"14","-260753.03"
"26","737142.39"
"130","132.99"
"130/1","132.99"
"14P","-249932.29"
"8329","1830578"
"22/27","737142.39"
"8199P","2458188.39"
"10/49","737142.39"
"65","10820.74"
"21/28","737142.39"
"20/58","737142.39"
"10/11","162000"
"10/15","10911.96"
"8259","109532"
"65/66B","10820.74"
"8329P","1830578"
"9903","-10820.74"
"9906","-260753.03"
"9904","-10820.74"
"9905","-10820.74"
"42/48","726230.43"
"47/48","726230.43"
"91611","627610"
"17/49","726230.43"
"8199","2458188.39"
"8259P","109532"
"91621","1450000"
"100","162000"
