
"Reference number","2022-20179932"
"Entity number","0657886365"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOTEL DEVELOPMENT CITY CENTER"
"Entity address street","Drongenplein"
"Entity address number","26"
"Entity address box","D"
"Entity postal code","9031"
"Entity city","Drongen"
"Entity country","België"
"General assembly date","2022-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"1213","19.1"
"1212","6"
"1211","15"
"10032P","9.8"
"5811","8"
"5812","116"
"5813","5052"
"3","10939"
"5821","3"
"5822","164"
"5823","4553"
"8053P","375000"
"5831","3"
"5832","129"
"5833","11673"
"5851","3"
"3431","797"
"1011","16686"
"100P","61500"
"1003","18.6"
"1002","8.7"
"1001","12.6"
"5841","3"
"10031P","4.2"
"5842","1097"
"5843","4157"
"10231P","115007.69"
"2111","802"
"1022","206091.93"
"1021","405907.69"
"2103","6.4"
"3433","797.8"
"2102","3"
"1013","25158"
"3432","1"
"2101","4"
"1012","8472"
"5852","936"
"5853","1400"
"10232P","281570.57"
"1033","3663"
"2113","802"
"1023","611999.62"
"609","-2107.70"
"170/4","10834.64"
"1053","24.5"
"1052","9"
"1051","18"
"620","450887.67"
"621","116975.34"
"622","4007.24"
"623","40129.37"
"8912","10834.64"
"630","494734.13"
"65/66B","34716.96"
"10011","2.8"
"10012","9.8"
"8922","16310.04"
"640","285197.88"
"10022","6"
"10021","2.7"
"8952","16310.04"
"650","3788.98"
"10231","204413.42"
"10232","407586.20"
"440/4","321655.19"
"91821","16310.04"
"1023P","396578.26"
"640/8","285197.88"
"10211","126593.77"
"10212","279313.92"
"3053","797.8"
"3052","1"
"3051","797"
"10222","128272.28"
"10221","77819.65"
"450","101.78"
"211","3581.63"
"20P","15006.61"
"285/8","363"
"492/3","232193.38"
"600/8","124633.57"
"635/8","54226"
"8311","110161.25"
"8315","-110161.25"
"251","15289.31"
"8321","146093.35"
"8322","527704.19"
"8323","688534.23"
"8324","34189.32"
"130/1","1324.96"
"12112","4"
"12111","9"
"12113","11.6"
"8583","363"
"12121","6"
"22/27","543186.82"
"12123","6.8"
"12122","1"
"10/49","862242.05"
"20/58","862242.05"
"10/11","61500"
"10/15","-586039.75"
"8123","375000"
"8122","102.37"
"631/4","-1053.44"
"12103","0.7"
"12102","1"
"54/58","16470"
"8163","3000"
"8164","18100.02"
"8161","14323.36"
"8162","2073.90"
"490/1","11448.03"
"8181","176458.84"
"8185","-176458.84"
"1303","1.8"
"1302","1"
"1301","1"
"58132","1334"
"8192","563591.37"
"58131","3718"
"8193","1135855.71"
"8191","190782.20"
"8194","49478.63"
"9291","117050"
"1323","16.9"
"1322","7"
"1321","12"
"40/41","276253.57"
"1341","4"
"454/9","92396.71"
"9062","16310.04"
"1333","1"
"1331","1"
"9073","17775.66"
"9077","92396.71"
"1103","12.5"
"1102","9"
"1343","4.8"
"1101","6"
"1342","1"
"8195P","176458.84"
"9087","18.6"
"9088","25158"
"9086","27"
"1113","12"
"1111","12"
"670/3","101.78"
"10132P","9772"
"3101","4"
"10131P","4481"
"3111","793"
"740","56024.10"
"3103","4.8"
"3102","1"
"10332P","1819"
"450/3","17877.44"
"3113","793"
"10132","16755"
"8802","10834.64"
"10131","8403"
"8801","46308.76"
"1013P","14253"
"9903","28200.95"
"9901","62917.91"
"9906","-648864.71"
"9904","28099.17"
"9905","28099.17"
"42/48","1205253.78"
"8831","8253.16"
"8832","8056.88"
"2053","808.4"
"2052","3"
"2051","806"
"10112","11482"
"10111","5204"
"10331P","824"
"652/9","30927.98"
"10121","3199"
"10122","5273"
"8851","38055.60"
"8852","2777.76"
"8192P","561517.47"
"70/76A","3003602.65"
"10332","2628"
"10331","1035"
"29/58","315110.60"
"30/36","10939"
"95082","2285"
"30/31","5133.05"
"1033P","2643"
"17/49","1448281.80"
"8194P","31378.61"
"8193P","1132855.71"
"100","61500"
"58032","583"
"58031","2083"
"8322P","394455.84"
"10","61500"
"13","1324.96"
"14","-648864.71"
"17","10834.64"
"9505","5900"
"21","3581.63"
"22","44688.85"
"23","35887.18"
"24","447321.48"
"25","15289.31"
"12011","1"
"28","363"
"60/66A","2940684.74"
"130","1324.96"
"12013","2.6"
"12012","2"
"8324P","15279.10"
"34","5805.95"
"12022","1"
"12021","2"
"12023","2.8"
"8323P","459499.75"
"40","153358.35"
"41","122895.22"
"42","46308.76"
"44","321655.19"
"45","110274.15"
"14P","-676963.88"
"9311","117050"
"60","122525.87"
"61","1373054.68"
"62","611999.62"
"8325P","110161.25"
"65","34716.96"
"21/28","547131.45"
"10031","4.7"
"172","8056.88"
"174","2777.76"
"10032","13.9"
"70","2716294.13"
"74","287308.52"
"8003","15006.61"
"1003P","14"
"9113","1053.44"
"8022","3684"
"9115","54226"
"9351","727015.68"
"8273","229034.48"
"8274","18910.22"
"8271","35932.10"
"8272","133248.35"
"9134","101.78"
"9137","101.78"
"47/48","727015.68"
"9371","727015.68"
"9146","152398.31"
"9147","40663.30"
"9145","231937.53"
"8053","375000"
"8052","3684"
"8123P","312500"
"8072","102.37"
"284/8","363"
"8073","62500"
"1203","5.4"
"1202","3"
"1201","3"
"5801","5"
"67/77","101.78"
"5802","66"
"5803","2666"
