
"Reference number","2022-20378772"
"Entity number","0440567070"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Camping 't Heultje"
"Entity address street","Kempische Ardennen"
"Entity address number","4"
"Entity postal code","2260"
"Entity city","Westerlo"
"Entity country","België"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","44021.94"
"492/3","208163.3"
"454/9","799.99"
"111","18592.01"
"1213","0.2"
"1212","1"
"13","100937.7"
"17","114956.62"
"3","25691"
"1103","0.2"
"1102","1"
"22","125663.45"
"23","461714.55"
"24","7082.35"
"28","12.39"
"75/76B","467.95"
"132","5700"
"133","93378.5"
"1003","0.2"
"1002","1"
"130/1","1859.2"
"40","11148.56"
"41","32873.38"
"42","103747.87"
"43","69356.82"
"44","30000.03"
"45","9381.16"
"1022","8964.45"
"791/2","56927.39"
"1013","462"
"1012","462"
"12112","1"
"8329","2063738.98"
"12113","0.2"
"22/27","594460.35"
"1023","8964.45"
"8199P","2444428.53"
"62","8964.45"
"10/49","740564.98"
"65","5734.16"
"21/28","594472.74"
"20/58","740564.98"
"10/11","18592.01"
"10/15","119529.71"
"75","443.22"
"170/4","114956.62"
"1003P","0.2"
"1053","0.2"
"1052","1"
"8395P","12.39"
"450/3","8581.17"
"54/58","71638.56"
"630","102014.9"
"65/66B","5734.16"
"8329P","1961724.08"
"1013P","504"
"9903","-56678.33"
"9900","90256.75"
"9901","-51412.12"
"9906","-56927.39"
"9904","-56927.39"
"9905","-56927.39"
"42/48","297915.35"
"76B","24.73"
"8279","102014.9"
"8395","12.39"
"440/4","30000.03"
"8169","213770.8"
"47/48","85429.47"
"1023P","10019.28"
"172/3","114956.62"
"640/8","30689.52"
"490/1","4740.74"
"30/36","25691"
"29/58","146092.24"
"17/49","621035.27"
"8199","2658199.33"
"430/8","69356.82"
"1311","1859.2"
"1323","0.2"
"1322","1"
"67/77","249.06"
