
"Reference number","2026-00154745"
"Entity number","0432251596"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m82-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ASHG Hasselt"
"Entity address street","KATTEGATSTRAAT"
"Entity address number","1"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2026-05-26"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"1213","29.8"
"1212","12"
"1211","22"
"10032P","33"
"5811","33"
"5812","693"
"5813","17664.90"
"3","18699.22"
"5821","15"
"5822","413"
"5823","12446.96"
"5831","31"
"5832","680"
"5833","17014.97"
"1011","56285"
"3431","1796"
"8052P","19327"
"1003","44.9"
"1002","18.2"
"1001","32.3"
"5841","1"
"10031P","14.3"
"5842","762"
"5843","5392.24"
"10231P","850571.71"
"2111","765"
"1022","707194.26"
"1021","1982644.45"
"2103","1034.8"
"2102","5"
"1013","76303"
"3433","1801.9"
"2101","1031"
"1012","20018"
"3432","8"
"10232P","1824650.83"
"2113","765"
"1023","2689838.71"
"609","11067.17"
"8902","800058"
"617","1773.59"
"170/4","4527353.49"
"1053","46.7"
"1052","16"
"1051","36"
"620","1842773.33"
"621","580139.88"
"622","15630.41"
"623","251295.09"
"8912","5327411.49"
"630","459062.69"
"65/66B","276638.52"
"10011","11.8"
"10012","20.5"
"8922","4527189"
"640","188729.29"
"10022","14.6"
"10021","3.6"
"664/7","22600"
"650","274959.64"
"654","472.51"
"10231","945952.48"
"91822","114765540"
"10232","1743886.23"
"440/4","410061.05"
"91821","114765540"
"8962","4527189"
"1023P","2675222.54"
"91811","1023037.05"
"91812","1023037.05"
"66A","22600"
"91611","3956974.92"
"91612","3956974.92"
"640/8","188729.29"
"10211","786694.68"
"10212","1195949.77"
"3053","1801.9"
"3052","8"
"3051","1796"
"10222","547936.46"
"10221","159257.80"
"211","3231"
"91622","91812432"
"91621","91812432"
"285/8","600"
"492/3","45287.88"
"600/8","579845.22"
"8301","63626.81"
"12131","3"
"75/76B","66153.08"
"252","4097.69"
"12133","3"
"8321","4507320.03"
"8322","276672.21"
"8323","16889.07"
"8324","117210.47"
"12112","9"
"12111","11"
"12113","17.1"
"9431","64219.16"
"12121","8"
"22/27","4195481.26"
"12123","8.6"
"12122","1"
"10/49","5326015.35"
"20/58","5326015.35"
"10/11","2168600"
"10/15","-921175.89"
"8122","18881.37"
"178/9","800058"
"285/8P","600"
"12103","1.1"
"12102","2"
"9461","56061.49"
"54/58","66861.03"
"1501","0.1"
"1511","86"
"8166","31064.04"
"8163","63715.35"
"8161","139004.33"
"8162","68000.90"
"1521","1773.59"
"8171","63626.81"
"490/1","47583.22"
"8192","409701.94"
"58132","547.18"
"8193","87203.95"
"58131","17117.72"
"8191","8464294.95"
"8196","31064.04"
"8194","121308.16"
"9291","920596.96"
"1323","30.2"
"1322","15"
"1321","20"
"40/41","993559.62"
"1341","16"
"454/9","327954.22"
"9062","4527189"
"9073","90824.94"
"9077","327954.22"
"1103","46.7"
"1102","16"
"1101","36"
"1343","16.5"
"1342","1"
"9087","44.9"
"9088","76304"
"9086","52"
"110P","2168600"
"9098","86"
"9097","0.1"
"670/3","3590.34"
"10132P","56456"
"3101","1028"
"10131P","25919"
"3111","768"
"740","966"
"3103","1033.9"
"3102","8"
"450/3","90824.94"
"751","64219.16"
"754","284.11"
"3113","768"
"10132","50307"
"8802","4527353.49"
"10131","25996"
"8801","1949.10"
"1013P","82375"
"9903","167611.63"
"9901","378097.07"
"9906","-3089775.89"
"9904","165457.68"
"9905","165457.68"
"42/48","874491.87"
"8831","1949.10"
"91711","114765540"
"8832","164.49"
"2053","1799.8"
"2052","5"
"2051","1796"
"10112","34538"
"10111","21747"
"8842","4527189"
"652/9","1678.88"
"10121","4249"
"10122","15769"
"8192P","341701.04"
"70/76A","6362198.77"
"30/36","18699.22"
"29/58","1126703.09"
"8191P","8388917.43"
"30/31","11790.14"
"91712","114765540"
"17/49","6247191.24"
"8194P","121308.16"
"8193P","23488.60"
"12031","1"
"12033","1"
"58032","286.10"
"58031","10809.65"
"110","2168600"
"8322P","231277"
"14","-3089775.89"
"17","5327411.49"
"9505","11000"
"8321P","4173869.55"
"21","3231"
"22","3956974.92"
"23","133029.73"
"24","70314.88"
"25","4097.69"
"27","31064.04"
"12011","9"
"28","600"
"60/66A","5984101.70"
"12013","11.1"
"12012","3"
"8324P","113375.47"
"34","6909.08"
"12021","4"
"12023","4"
"8323P","8692.56"
"40","87118.91"
"41","906440.71"
"42","1949.10"
"44","410061.05"
"45","418779.16"
"46","43702.56"
"14P","-3255233.57"
"9311","920596.96"
"12002","1"
"60","590912.39"
"61","2032958.62"
"12003","0.8"
"62","2689838.71"
"65","276638.52"
"66","22600"
"21/28","4199312.26"
"10031","14.3"
"172","164.49"
"173","4527189"
"70","5986201.37"
"10032","30.6"
"74","375997.40"
"75","66153.08"
"77","1436.39"
"752/9","1933.92"
"1003P","47.3"
"8022","2785.37"
"9351","822712.04"
"8273","8196.51"
"8274","3835"
"8271","397077.29"
"8272","45395.21"
"9361","800058"
"8122P","14322.69"
"9135","500"
"9134","500"
"9139","3090.34"
"9138","3090.34"
"9371","22654.04"
"9146","580740.31"
"9147","255791.18"
"9145","260487.19"
"9381","206577972"
"9142","1259516.31"
"9141","1259516.31"
"8052","22112.37"
"9383","206577972"
"9391","206577972"
"9393","206577972"
"8072","4558.68"
"284/8","600"
"1203","16.9"
"1202","4"
"1201","14"
"67/77","2153.95"
"5801","12"
"5802","367"
"5803","11095.75"
