
"Reference number","2025-00011779"
"Entity number","0422187649"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Sint-Maartens Tuin"
"Entity address street","Haringestraat"
"Entity address number","85"
"Entity postal code","8972"
"Entity city","Roesbrugge-Haringe"
"Entity country","België"
"General assembly date","2025-01-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","31391.92"
"492/3","2244.28"
"10","62000"
"13","50954.34"
"22","112836.14"
"28","60"
"130","6468.52"
"132","23504.85"
"133","20980.97"
"8309","895.53"
"130/1","6468.52"
"40","2650"
"41","28741.92"
"44","977.12"
"791/2","19265.99"
"8329","747843.77"
"22/27","112836.14"
"8199P","861575.44"
"10/49","145807.11"
"65","63"
"21/28","112896.14"
"20/58","145807.11"
"10/11","62000"
"10/15","112954.34"
"8395P","60"
"54/58","524.93"
"630","16542.97"
"65/66B","63"
"8329P","732196.33"
"9903","-19265.99"
"9900","-2159.58"
"9901","-19202.99"
"9906","-19265.99"
"9904","-19265.99"
"9905","-19265.99"
"42/48","30608.49"
"8279","16542.97"
"8395","60"
"440/4","977.12"
"47/48","29631.37"
"8179","895.53"
"640/8","500.44"
"490/1","994.12"
"29/58","32910.97"
"17/49","32852.77"
"8199","860679.91"
"100","62000"
