
"Reference number","2025-00228301"
"Entity number","0480186028"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Ypracamp"
"Entity address street","Pingelarestraat"
"Entity address number","2"
"Entity postal code","8956"
"Entity city","Kemmel"
"Entity country","België"
"General assembly date","2025-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","114947.09"
"492/3","67730.76"
"1341","2"
"454/9","13300.56"
"110","45000"
"1213","2"
"1211","2"
"13","431317.41"
"17","25723.85"
"3","0"
"1103","1.8"
"1102","1"
"1343","2"
"1101","1"
"21","2082.8"
"22","166458.4"
"23","141059.64"
"24","48440.89"
"75/76B","2022.41"
"133","431317.41"
"1113","1"
"1111","1"
"12013","0.8"
"12012","1"
"6921","87493.66"
"1011","6016"
"1003","5.1"
"1002","1.6"
"1001","4.1"
"8129P","330522.27"
"40","80955.58"
"41","33991.51"
"42","29985.12"
"44","53658.58"
"45","14192.43"
"1022","53325.77"
"1021","168668.7"
"791/2","0"
"1013","7918"
"1012","1902"
"8329","1167183.54"
"12111","2"
"12113","2"
"22/27","355958.93"
"1023","221994.47"
"8199P","1463533.09"
"62","225224.2"
"10/49","670868.15"
"65","5316.59"
"21/28","358041.73"
"20/58","670868.15"
"10/11","45000"
"10/15","476317.41"
"75","2022.41"
"170/4","25723.85"
"1003P","5.2"
"1053","2.8"
"1052","1"
"1051","2"
"8259","0"
"450/3","891.87"
"54/58","145557.22"
"630","81436.82"
"65/66B","5316.59"
"8129","331975.59"
"8059P","334058.39"
"691/2","87493.66"
"8329P","1087200.04"
"1013P","7571"
"9903","128544.33"
"9900","454071.92"
"9901","131838.51"
"9906","87493.66"
"9904","87493.66"
"9905","87493.66"
"42/48","101096.13"
"8279","79983.5"
"2053","11.3"
"2052","1"
"2051","11"
"440/4","53658.58"
"8169","59609.38"
"47/48","3260"
"1023P","216011.49"
"172/3","25723.85"
"66A","111.36"
"8059","334058.39"
"640/8","15461.03"
"50/53","50000"
"490/1","2322.11"
"3053","11.4"
"3052","3"
"3051","10"
"30/36","0"
"29/58","312826.42"
"8079","1453.32"
"17/49","194550.74"
"8199","1523142.47"
"8259P","0"
"1203","0.8"
"1323","0.8"
"1202","1"
"1322","1"
"67/77","41050.67"
