
"Reference number","2024-00621457"
"Entity number","0554875137"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SELSCAP SERVICES"
"Entity address street","Rue du Colombier"
"Entity address number","10"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2024-11-05"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","86068.7"
"492/3","5550"
"454/9","35074.33"
"110","13086.82"
"111","12400.00"
"13","6276.76"
"14","-153372.95"
"23","85309.26"
"26","3430.19"
"75/76B","0.94"
"133","6276.76"
"40","69626"
"41","16442.70"
"42","632.48"
"44","79881.81"
"45","47433.49"
"14P","-135866.00"
"8329","44322.66"
"22/27","88739.45"
"8199P","93062.11"
"62","109023.09"
"10/49","195421.18"
"65","6583.95"
"21/28","88739.45"
"20/58","195421.18"
"70","322156.52"
"10/11","25486.82"
"10/15","-121609.37"
"75","0.94"
"450/3","12359.16"
"54/58","9679.55"
"630","16497.23"
"65/66B","6583.95"
"8329P","27825.43"
"9903","-17506.95"
"9900","123224.45"
"9901","-10923.94"
"9906","-153372.95"
"9904","-17506.95"
"9905","-17506.95"
"60/61","198932.07"
"42/48","311480.55"
"8279","16497.23"
"440/4","79881.81"
"8169","40000.00"
"47/48","183532.77"
"640/8","8628.07"
"490/1","10933.48"
"29/58","106681.73"
"17/49","317030.55"
"8199","133062.11"
"67/77","0.00"
