
"Reference number","2023-00007051"
"Entity number","0647623666"
"Accounting period start date","2021-07-01"
"Accounting period end date","2022-06-30"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","SANTOSG BELGIUM C BVBA"
"Entity address street","'T ZAND"
"Entity address number","31"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2022-12-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","60675.45"
"492/3","21576"
"1341","2"
"111","18600"
"1213","1.9"
"1212","1"
"1211","1"
"14","-1080576.34"
"3","1500"
"1103","2.8"
"1102","3"
"1343","2.5"
"1101","1"
"1342","1"
"23","54885.12"
"75/76B","141.04"
"9087","3.8"
"1113","1"
"1111","1"
"1011","3844"
"1003","3.8"
"1002","3.1"
"1001","1.9"
"40","60668.10"
"41","7.35"
"44","1145099.94"
"45","1628.77"
"46","2820.89"
"1022","88204"
"1021","104779"
"14P","-879916.55"
"1013","7283"
"1012","3439"
"8329","66882.38"
"22/27","54885.12"
"1023","192983"
"12002","2"
"12001","1"
"8199P","110925.32"
"12003","1.9"
"62","196625.34"
"10/49","178262.20"
"65","6933.58"
"21/28","54885.12"
"20/58","178262.20"
"10/11","18600"
"10/15","-1061976.34"
"75","141.04"
"1003P","5.3"
"1053","3.8"
"1052","3"
"1051","2"
"12101","1"
"12103","1.9"
"12102","1"
"450/3","1628.77"
"54/58","61201.63"
"630","21189.65"
"65/66B","6933.58"
"8329P","45692.73"
"1013P","4734"
"9903","-200659.79"
"9900","79561.97"
"9901","-193867.25"
"9906","-1080576.34"
"9904","-200659.79"
"9905","-200659.79"
"42/48","1218662.54"
"8279","21189.65"
"440/4","1145099.94"
"8169","10842.18"
"47/48","69112.94"
"1023P","130301"
"640/8","55614.23"
"29/58","123377.08"
"30/36","1500"
"17/49","1240238.54"
"8199","121767.50"
"1203","1.9"
"1323","1.3"
"1202","2"
"1322","2"
"1201","1"
