
"Reference number","2026-00099843"
"Entity number","0440512929"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","CORSO"
"Entity address street","Corsendonk"
"Entity address number","4"
"Entity address box","1"
"Entity postal code","2360"
"Entity city","Oud-Turnhout"
"Entity country","België"
"General assembly date","2026-04-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","6104.86"
"12031","0"
"12033","0"
"12032","0"
"58033","0"
"1341","0"
"58031","0"
"110","125000"
"1213","0"
"1333","0"
"1212","0"
"1332","0"
"1211","0"
"1331","0"
"5811","0"
"5812","0"
"5813","0"
"13","200144.2"
"14","0"
"17","587313.05"
"3","56482.15"
"1103","0"
"1102","0"
"1343","0"
"1101","0"
"1342","0"
"5821","0"
"5822","0"
"5823","0"
"22","553009.79"
"23","33876.94"
"24","103933.73"
"25","124952.48"
"26","23807.72"
"12132","0"
"12011","0"
"12131","0"
"1121","0"
"75/76B","191.66"
"133","200144.2"
"1113","0"
"1112","0"
"1111","0"
"12013","0"
"5831","0"
"12133","0"
"12012","0"
"5832","0"
"5833","0"
"6921","146220.05"
"8309","568.73"
"12022","0"
"5851","0"
"12021","0"
"1132","0"
"1011","4751"
"1131","0"
"1003","2.3"
"1123","0"
"1002","0"
"1122","0"
"1001","2.3"
"5841","0"
"5842","0"
"12023","0"
"5843","0"
"40","2929.98"
"41","3174.88"
"42","113378"
"43","0"
"44","42445.04"
"45","1087.14"
"1022","0"
"1021","74025.1"
"14P","-9074.85"
"791/2","0"
"1013","4751"
"1133","0"
"1012","0"
"5852","0"
"12112","0"
"8329","1307887.67"
"5853","0"
"12111","0"
"12113","0"
"12121","0"
"22/27","839580.66"
"1023","74025.1"
"12123","0"
"12002","0"
"12122","0"
"12001","0"
"12003","0"
"8199P","1988045.98"
"62","74025.1"
"10/49","1093525.9"
"65","14642.78"
"21/28","839580.66"
"20/58","1093525.9"
"10/11","125000"
"10/15","325144.2"
"75","191.66"
"170/4","587313.05"
"1003P","0"
"1053","0"
"1052","0"
"1051","0"
"12101","0"
"12103","0"
"12102","0"
"8259","0"
"450/3","1087.14"
"54/58","184777.11"
"630","119610.14"
"65/66B","14642.78"
"691/2","146220.05"
"8329P","1188846.26"
"1013P","1695"
"9903","183496.18"
"9900","401197.84"
"9901","197947.3"
"9906","146220.05"
"9904","155294.9"
"9905","155294.9"
"42/48","181068.65"
"76A","68.73"
"8279","119610.14"
"2053","30"
"2052","0"
"2051","30"
"440/4","42445.04"
"8169","161422.35"
"47/48","24158.47"
"1023P","21851"
"172/3","387313.05"
"8179","2000"
"640/8","9615.3"
"490/1","6581.12"
"3053","30"
"3052","0"
"3051","30"
"30/36","56482.15"
"29/58","253945.24"
"1303","0"
"1302","0"
"1301","0"
"17/49","768381.7"
"8199","2147468.33"
"58131","0"
"58133","0"
"430/8","0"
"8259P","0"
"174/0","200000"
"1203","0"
"1323","0"
"1202","0"
"1322","0"
"1201","0"
"1321","0"
"5801","0"
"67/77","28201.28"
"5802","0"
"5803","0"
