
"Reference number","2025-00005098"
"Entity number","0460520663"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","'T APPELKEN"
"Entity address street","APPELSTRAAT"
"Entity address number","3"
"Entity postal code","9988"
"Entity city","Watervliet"
"Entity country","België"
"General assembly date","2024-12-01"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2688.92"
"110","208700"
"13","33316.54"
"14","-120693.40"
"16","5170.97"
"22","144354.88"
"23","5268.23"
"24","74.99"
"28","633.40"
"75/76B","187.73"
"132","10037.83"
"133","23278.71"
"8129P","967"
"40","1363.61"
"41","1325.31"
"43","6000"
"44","1265.43"
"45","254.09"
"14P","-115134.16"
"8329","306584.75"
"22/27","149698.10"
"168","5170.97"
"8199P","427170.48"
"10/49","180669.03"
"65","42"
"21/28","150331.50"
"20/58","180669.03"
"10/11","208700"
"10/15","121323.14"
"75","187.73"
"8395P","633.40"
"450/3","254.09"
"54/58","6003.58"
"630","14715.22"
"65/66B","42"
"8129","967"
"8059P","967"
"8329P","291869.53"
"9903","-6334.96"
"9900","9063.75"
"9901","-6480.69"
"9906","-120693.40"
"9904","-6086.71"
"9905","-5559.24"
"42/48","54174.92"
"8279","14715.22"
"8395","633.40"
"440/4","1265.43"
"8169","29112.37"
"47/48","46655.40"
"780","271.73"
"789","527.47"
"8059","967"
"640/8","829.22"
"50/53","20415.74"
"490/1","1229.29"
"29/58","30337.53"
"17/49","54174.92"
"8199","456282.85"
"430/8","6000"
"67/77","23.48"
