
"Reference number","2024-00290508"
"Entity number","0447830588"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","VANTAL"
"Entity address street","Kapellestraat"
"Entity address number","4"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2024-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","12690"
"454/9","4439.52"
"110","18600"
"13","80657.64"
"16","15208.15"
"17","6038.72"
"22","112410.54"
"24","12103.74"
"28","145.74"
"75/76B","3.74"
"132","29534.93"
"133","51122.71"
"6921","8851.77"
"40","12690"
"42","6491.98"
"44","3237.15"
"45","5715"
"8329","311785.99"
"22/27","124514.28"
"168","15208.15"
"8199P","436300.27"
"10/49","139718.03"
"65","373.51"
"21/28","124660.02"
"20/58","139718.03"
"10/11","18600"
"10/15","99257.64"
"75","3.74"
"170/4","6038.72"
"8395P","145.74"
"8912","6038.72"
"450/3","1275.48"
"54/58","2368.01"
"630","5786.7"
"65/66B","373.51"
"691/2","8851.77"
"8329P","305999.29"
"9903","18788.37"
"9900","28042.02"
"9901","19158.14"
"9906","8851.77"
"9904","7417.25"
"9905","8851.77"
"42/48","19213.52"
"8279","5786.7"
"8395","145.74"
"440/4","3237.15"
"47/48","3769.39"
"780","738.67"
"789","1434.52"
"172/3","6038.72"
"640/8","3097.18"
"29/58","15058.01"
"17/49","25252.24"
"8199","436300.27"
"67/77","12109.79"
