
"Reference number","2022-20270565"
"Entity number","0415504943"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AT & CO SRL"
"Entity address street","Rue Victor Libert"
"Entity address number","67"
"Entity postal code","6900"
"Entity city","Marche-en-Famenne"
"Entity country","Belgique"
"General assembly date","2022-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","20622.32"
"111","18592.01"
"8525","750"
"13","285817.68"
"14","-224694.31"
"16","65434.97"
"22","359386.28"
"23","9881.51"
"24","361"
"28","415.89"
"132","196304.92"
"133","87653.56"
"130/1","1859.2"
"40","511.51"
"41","20110.81"
"44","583.59"
"14P","-207953.6"
"8329","79414.1"
"22/27","369628.79"
"168","65434.97"
"8199P","437879.61"
"10/49","409960.61"
"65","45"
"8475","750"
"21/28","370044.68"
"20/58","409960.61"
"10/11","18592.01"
"10/15","79715.38"
"8395P","1165.89"
"54/58","18506.29"
"630","19909.7"
"65/66B","45"
"8329P","59504.4"
"9903","-28827.79"
"9900","-6164.78"
"9901","-28782.79"
"9906","-224694.31"
"9904","-25806.02"
"9905","-16740.71"
"42/48","264810.26"
"8279","19909.7"
"8395","1165.89"
"440/4","583.59"
"8169","11163.28"
"47/48","264226.67"
"780","3021.77"
"789","9065.31"
"640/8","2708.31"
"490/1","787.32"
"29/58","39915.93"
"17/49","264810.26"
"8199","449042.89"
"1311","1859.2"
