
"Reference number","2023-00129557"
"Entity number","0662592944"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","BHG Antwerpen I"
"Entity address street","Borzestraat"
"Entity address number","31"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2023-06-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","769839.16"
"492/3","2463.97"
"111","6200"
"14","-3092570.98"
"17","3833317.76"
"21","19380.12"
"26","0"
"75/76B","0"
"8129P","0"
"40","769602.47"
"41","236.69"
"43","680.38"
"44","119670.58"
"45","15743.58"
"14P","-2886842.18"
"8329","0"
"22/27","0"
"8199P","518461.09"
"62","0"
"10/49","959000.97"
"65","2249.42"
"66","518461.09"
"21/28","19380.12"
"20/58","959000.97"
"10/11","6200"
"10/15","-3086370.98"
"75","0"
"170/4","3833317.76"
"8913","3833317.76"
"450/3","15743.58"
"54/58","169781.69"
"630","1007.38"
"65/66B","520710.51"
"8129","1007.38"
"8059P","0"
"8329P","0"
"8029","20387.5"
"9903","-205728.8"
"9900","317309.75"
"9901","314981.71"
"9906","-3092570.98"
"9904","-205728.8"
"9905","-205728.8"
"42/48","209590.22"
"440/4","119670.58"
"47/48","73495.68"
"66A","0"
"8179","518461.09"
"66B","518461.09"
"8059","20387.5"
"640/8","1320.66"
"29/58","939620.85"
"8079","1007.38"
"17/49","4045371.95"
"8199","0"
"430/8","680.38"
"174/0","3833317.76"
