
"Reference number","2023-00042910"
"Entity number","0459827807"
"Accounting period start date","2021-10-01"
"Accounting period end date","2022-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE LOFT"
"Entity address street","Rozendalstraat"
"Entity address number","10"
"Entity postal code","8630"
"Entity city","Veurne"
"Entity country","België"
"General assembly date","2023-03-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","13489"
"492/3","315"
"454/9","1641"
"11","18592"
"13","1859"
"14","139889"
"17","283862"
"3","1490"
"22","325357"
"23","11084"
"24","6669"
"28","51"
"75/76B","24"
"130/1","1859"
"40","3711"
"41","9778"
"42","21206"
"44","14900"
"45","3865"
"14P","158461"
"8329","765679"
"22/27","343110"
"8199P","1103548"
"62","37334"
"10/49","484579"
"65","7948"
"21/28","343161"
"20/58","484579"
"10/11","18592"
"10/15","160340"
"75","24"
"170/4","283862"
"8395P","51"
"450/3","2224"
"54/58","126295"
"630","31369"
"65/66B","7948"
"8329P","734310"
"9903","-17639"
"9900","69074"
"9901","-9715"
"9906","139889"
"9904","-18572"
"9905","-18572"
"42/48","40062"
"8279","31369"
"8395","51"
"440/4","14900"
"8169","5241"
"47/48","91"
"172/3","253362"
"640/8","10086"
"490/1","144"
"1109/19","18592"
"30/36","1490"
"29/58","141418"
"17/49","324239"
"8199","1108789"
"1311","1859"
"174/0","30500"
"67/77","933"
