
"Reference number","2023-00512597"
"Entity number","0500778633"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Kasteelhof 't Hooghe"
"Entity address street","Meenseweg"
"Entity address number","481"
"Entity postal code","8902"
"Entity city","Zillebeke"
"Entity country","België"
"General assembly date","2023-05-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","11628.41"
"454/9","7817.24"
"111","200000"
"1213","2.7"
"1212","2"
"1211","1"
"13","756177.67"
"17","128625"
"3","7500"
"1103","0.8"
"1102","1"
"22","512347.23"
"23","36025.22"
"24","4904.35"
"12011","1"
"75/76B","587.66"
"133","736177.67"
"1113","2.9"
"1112","1"
"1111","2"
"12013","1"
"6921","110960.21"
"1011","3113"
"694/7","244835.66"
"1003","3.8"
"1002","1.5"
"1001","2.5"
"130/1","20000"
"40","4779.06"
"41","6849.35"
"42","35000"
"44","42272.54"
"45","87299.74"
"1022","26075.21"
"1021","62248.56"
"791/2","244835.66"
"1013","4417"
"1012","1304"
"12112","2"
"8329","862640.14"
"12111","1"
"12113","2.7"
"22/27","553276.80"
"1023","88323.77"
"8199P","1297784.71"
"10/49","1311647.18"
"62","88323.77"
"65","7352.48"
"21/28","553276.80"
"20/58","1311647.18"
"10/11","200000"
"10/15","956177.67"
"75","587.66"
"170/4","128625"
"1003P","3"
"1053","3.7"
"1052","2"
"1051","2"
"450/3","79482.50"
"54/58","631143.24"
"630","79044.98"
"65/66B","7352.48"
"691/2","110960.21"
"8329P","783765.75"
"1013P","3769"
"9903","156483.99"
"9900","340715.63"
"9901","163248.81"
"9906","110960.21"
"9904","110960.21"
"9905","110960.21"
"42/48","226844.51"
"8279","78874.39"
"2053","324.2"
"2052","8"
"2051","317"
"440/4","42272.54"
"8169","118132.23"
"47/48","62272.23"
"1023P","66993.10"
"640/8","10098.07"
"50/53","100000"
"490/1","8098.73"
"3053","324.8"
"3052","10"
"3051","316"
"30/36","7500"
"29/58","758370.38"
"17/49","355469.51"
"8199","1415916.94"
"694","244835.66"
"1311","20000"
"174/0","128625"
"1203","1"
"1323","3.7"
"1201","1"
"1322","2"
"1321","2"
"67/77","45523.78"
