
"Reference number","2024-00401336"
"Entity number","0441486887"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Terplaten"
"Entity address street","Ter Platen"
"Entity address number","66"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2024-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","37516.07"
"9500","5016.07"
"492/3","3334.29"
"9062","463726.63"
"110","1896551.69"
"635/8","0"
"111","0"
"13","145340.29"
"14","-280134.39"
"16","315097.66"
"17","503645.79"
"22","2599749.31"
"23","6399.9"
"75/76B","127.2"
"9087","0"
"132","69592.97"
"133","75747.32"
"130/1","0"
"40","27500"
"41","10016.07"
"42","16839.34"
"43","14281.72"
"44","35624.56"
"14P","-243695.35"
"8329","495205.17"
"22/27","2606149.21"
"162","291900"
"168","23197.66"
"8199P","690376.77"
"10/49","2650580.95"
"65","18174.03"
"21/28","2606149.21"
"20/58","2650580.95"
"10/11","1896551.69"
"10/15","1761757.59"
"75","127.2"
"76","124608.96"
"170/4","446887.29"
"178/9","56758.5"
"8912","126090.78"
"8913","377555.01"
"54/58","5594.25"
"630","44716.11"
"65/66B","18174.03"
"160/5","291900"
"8922","463726.63"
"8329P","450489.06"
"9903","56351.59"
"9900","133017.3"
"9901","74398.42"
"9906","-280134.39"
"9904","33153.93"
"9905","-36439.04"
"42/48","66745.62"
"76A","124608.96"
"8279","44716.11"
"892","463726.63"
"440/4","35624.56"
"8722","0"
"8169","2415186.98"
"47/48","0"
"172/3","446887.29"
"8179","4209.37"
"91611","464537.15"
"8732","0"
"640/8","13902.77"
"439","0"
"490/1","1321.42"
"680","23197.66"
"29/58","44431.74"
"689","69592.97"
"17/49","573725.7"
"8199","3101354.38"
"91631","445000"
"430/8","14281.72"
"1311","0"
"174/0","0"
"91621","25000"
"902","0"
"67/77","0"
