
"Reference number","2024-00002169"
"Entity number","0662773680"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","AG&Y"
"Entity address street","KATELIJNESTRAAT"
"Entity address number","3"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2023-12-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","4964.76"
"111","18600"
"13","1860"
"14","-15471.42"
"130/1","1860"
"41","4964.76"
"14P","-13757.78"
"10/49","4988.58"
"65","52.76"
"20/58","4988.58"
"10/11","18600"
"10/15","4988.58"
"54/58","23.82"
"65/66B","52.76"
"9903","-1713.64"
"9900","-1313.38"
"9901","-1660.88"
"9906","-15471.42"
"9904","-1713.64"
"9905","-1713.64"
"640/8","347.50"
"29/58","4988.58"
"1311","1860"
