
"Reference number","2026-00098075"
"Entity number","0472113846"
"Accounting period start date","2024-10-01"
"Accounting period end date","2025-09-30"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MEIRESONNE PEGGY"
"Entity address street","BARON DE GIEYLAAN"
"Entity address number","15"
"Entity postal code","9840"
"Entity city","Nazareth-De Pinte"
"Entity country","België"
"General assembly date","2026-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","3236.16"
"492/3","5404.05"
"111","110000"
"13","272359.45"
"17","77005.52"
"22","308426.38"
"23","1347.99"
"24","0"
"75/76B","4122.9"
"133","272359.45"
"8309","5906.43"
"40","2000"
"41","1236.16"
"42","16367.48"
"44","769.03"
"791/2","9950.75"
"8329","555930.65"
"22/27","309774.37"
"8199P","870018.97"
"10/49","493923.49"
"65","1552.01"
"21/28","309774.37"
"20/58","493923.49"
"10/11","110000"
"10/15","382359.45"
"75","4122.9"
"170/4","77005.52"
"8395P","0"
"8912","77005.52"
"54/58","180565.55"
"630","39503.6"
"65/66B","1552.01"
"8329P","522333.48"
"9903","-9950.75"
"9900","30279.82"
"9901","-12521.64"
"9906","-9950.75"
"9904","-9950.75"
"9905","-9950.75"
"42/48","29154.47"
"8279","39503.6"
"8395","0"
"440/4","769.03"
"8169","1592.48"
"47/48","12017.96"
"172/3","77005.52"
"8179","5906.43"
"640/8","3297.86"
"490/1","347.41"
"29/58","184149.12"
"17/49","111564.04"
"8199","865705.02"
"67/77","0"
