
"Reference number","2023-00055500"
"Entity number","0433611972"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","GRAVIMMO SA"
"Entity address street","Klothstrasse"
"Entity address number","64"
"Entity postal code","4720"
"Entity city","La Calamine"
"Entity country","Belgique"
"General assembly date","2023-03-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","36215.25"
"492/3","4587.84"
"454/9","1500"
"10","403017"
"13","395166.91"
"14","129933.45"
"16","118357.23"
"17","737682.03"
"22","1736127.88"
"23","1900.6"
"24","49731.09"
"28","546782.92"
"75/76B","22922.69"
"130","19837.46"
"132","273329.45"
"133","102000"
"6920","20000"
"8309","24600.33"
"130/1","19837.46"
"8129P","6625.8"
"40","31778.01"
"41","4437.24"
"42","133990.73"
"43","280000"
"44","12266.46"
"45","10702.89"
"46","2822.99"
"14P","129000.35"
"8329","1240568.15"
"22/27","1787759.57"
"168","118357.23"
"8199P","2770491.2"
"62","2277.59"
"10/49","2395527.04"
"65","33137.12"
"21/28","2334542.49"
"20/58","2395527.04"
"10/11","403017"
"10/15","928117.36"
"75","22922.69"
"170/4","467682.03"
"178/9","270000"
"8395P","546782.92"
"450/3","9202.89"
"54/58","19606.56"
"630","155082.55"
"65/66B","33137.12"
"8129","6802.5"
"8059P","6802.5"
"691/2","20000"
"8329P","1110262.63"
"9903","5631.5"
"9900","198086.22"
"9901","15845.93"
"9906","149933.45"
"9904","13971.46"
"9905","20933.1"
"42/48","606782.58"
"8279","154905.85"
"8395","546782.92"
"440/4","12266.46"
"8169","282436.85"
"47/48","166999.51"
"780","15902.72"
"789","6961.64"
"172/3","467682.03"
"8179","24600.33"
"8059","6802.5"
"640/8","24880.15"
"490/1","5162.74"
"29/58","60984.55"
"8079","176.7"
"17/49","1349052.45"
"8199","3028327.72"
"430/8","280000"
"100","403017"
"67/77","7562.76"
