
"Reference number","2023-00495646"
"Entity number","0418268750"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","W. KANT CONSTRUCTIES"
"Entity address street","Gasthuisstraat"
"Entity address number","150"
"Entity postal code","9140"
"Entity city","Temse"
"Entity country","België"
"General assembly date","2023-08-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","132382.66"
"492/3","1935.21"
"454/9","17713.74"
"1213","1.8"
"1212","1"
"1211","1"
"10","165000"
"13","2444284.83"
"14","-783304.83"
"1103","1"
"1101","1"
"22","179678.04"
"23","15232.49"
"26","711367.77"
"28","2685"
"29","76446.04"
"75/76B","1505.36"
"9087","1.8"
"130","16500"
"132","22387.29"
"133","2278897.54"
"1113","0.8"
"1112","1"
"1011","1104"
"1003","1.8"
"1002","1"
"1001","1"
"130/1","143000"
"40","73181.32"
"41","59201.34"
"44","16018"
"45","20729.54"
"1022","15978.38"
"1021","27476.84"
"14P","-606174.53"
"1013","1746"
"1012","642"
"12112","1"
"8329","1834051.63"
"12111","1"
"12113","1.8"
"22/27","906278.30"
"1023","43455.22"
"8199P","2740329.93"
"10/49","1874804.30"
"62","43455.22"
"65","2586.57"
"66","34058.49"
"21/28","908963.30"
"20/58","1874804.30"
"290","11896.04"
"291","64550"
"10/11","165000"
"10/15","1825980"
"75","1505.36"
"76","8753.68"
"1003P","1.8"
"1053","1.8"
"1052","1"
"1051","1"
"8395P","389502.41"
"8375","386817.41"
"450/3","3015.80"
"54/58","748240.90"
"630","114630.36"
"65/66B","29519.34"
"8329P","1719421.27"
"1013P","872"
"9903","-177243.73"
"9900","29519.32"
"9901","-149229.75"
"9906","-783304.83"
"9904","-177130.30"
"9905","-177130.30"
"42/48","46889.09"
"76A","8753.68"
"8279","114630.36"
"8395","2685"
"440/4","16018"
"47/48","10141.55"
"1023P","18432.48"
"8525P","240000"
"66A","7125.72"
"66B","26932.77"
"640/8","13537.77"
"50/53","248"
"490/1","8523.40"
"29/58","965841"
"17/49","48824.30"
"8199","2740329.93"
"1311","126500"
"8505","240000"
"100","165000"
"1323","1.8"
"1322","1"
"1321","1"
"67/77","-113.43"
