
"Reference number","2024-00253210"
"Entity number","0477870894"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","VILLAGE DE L'EAU D'HEURE - EXPLOITATION"
"Entity address street","Rue du Bois du Four(ERP)"
"Entity address number","7"
"Entity address box","a"
"Entity postal code","6441"
"Entity city","Erpion"
"Entity country","Belgique"
"General assembly date","2024-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société coopérative"
"40/41","333545.24"
"1341","2"
"454/9","69021.69"
"635/8","40352.70"
"111","18900"
"1213","6.4"
"1212","5"
"1211","3"
"164/5","397737.36"
"14","-14206465.53"
"16","397737.36"
"17","17104438.85"
"3","119560.4"
"1103","7.1"
"1102","7"
"1343","6.6"
"1101","2"
"1342","7"
"22","207822.38"
"24","3436045.48"
"12011","5"
"75/76B","173.66"
"9087","13.4"
"1113","8.0"
"1112","3"
"1111","6"
"12013","8.7"
"12012","5"
"8309","13387.63"
"1011","6406"
"1003","13.4"
"1002","10"
"1001","6.3"
"40","291367.72"
"41","42177.52"
"44","1288264.52"
"45","90033.08"
"1022","446266.56"
"1021","225507.04"
"14P","-15358068.16"
"1013","18497"
"1012","12091"
"12112","5"
"8329","36919988.06"
"12111","3"
"12113","6.4"
"22/27","3643867.86"
"1023","671773.60"
"8199P","39311413.99"
"62","671773.60"
"10/49","4692908.28"
"65","7219.82"
"21/28","3643867.86"
"20/58","4692908.28"
"10/11","18900"
"10/15","-14187565.53"
"75","173.66"
"1003P","15"
"1053","15.1"
"1052","10"
"1051","8"
"178/9","17104438.85"
"8912","17104438.85"
"450/3","21011.39"
"54/58","128938.59"
"630","661545.91"
"65/66B","7219.82"
"160/5","397737.36"
"8329P","36271829.78"
"1013P","20163"
"9903","1175107.36"
"9900","2730532.74"
"9901","1182153.52"
"9906","-14206465.53"
"9904","1151602.63"
"9905","1151602.63"
"42/48","1378297.60"
"8279","661545.91"
"2053","44"
"2051","44"
"440/4","1288264.52"
"8169","1289821.32"
"1023P","649812"
"8179","37379.39"
"640/8","174707.01"
"490/1","466996.19"
"3053","42"
"3051","42"
"30/36","119560.40"
"29/58","1049040.42"
"17/49","18482736.45"
"8199","40563855.92"
"1203","8.7"
"1323","8.5"
"1202","5"
"1322","3"
"1201","5"
"1321","6"
"67/77","23504.73"
