
"Reference number","2025-00063245"
"Entity number","0460869764"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","La Charbonnière"
"Entity address street","Rue de la Chapelle"
"Entity address number","20"
"Entity address box","A"
"Entity postal code","6880"
"Entity city","Cugnon (Bertrix)"
"Entity country","Belgique"
"General assembly date","2025-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","43400.1"
"111","6941.02"
"13","82083.43"
"14","25787.25"
"17","162965.29"
"21","0"
"22","244016.67"
"23","7299.14"
"24","26498.09"
"75/76B","76.38"
"133","80001.12"
"6921","5362.76"
"130/1","2082.31"
"8129P","1750"
"40","29652.81"
"41","13747.29"
"42","14127.53"
"44","17229.02"
"45","2905.05"
"14P","25787.25"
"8329","177461.04"
"22/27","277813.9"
"8199P","195688.94"
"10/49","343185.83"
"65","4532.83"
"21/28","277813.9"
"20/58","343185.83"
"10/11","6941.02"
"10/15","114811.7"
"75","76.38"
"170/4","162965.29"
"450/3","2905.05"
"54/58","19111.7"
"630","8859.35"
"65/66B","4532.83"
"8129","1750"
"8059P","1750"
"691/2","5362.76"
"8329P","168601.69"
"9903","8146.87"
"9900","35890.91"
"9901","12603.32"
"9906","31150.01"
"9904","5362.76"
"9905","5362.76"
"42/48","65408.84"
"8279","8859.35"
"440/4","17229.02"
"8169","259586"
"47/48","31147.24"
"172/3","162965.29"
"8059","1750"
"640/8","14428.24"
"50/53","1417.69"
"490/1","1442.44"
"29/58","65371.93"
"17/49","228374.13"
"8199","455274.94"
"1311","2082.31"
"67/77","2784.11"
