
"Reference number","2024-00029452"
"Entity number","0421596543"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SON - RENARD ET FILS"
"Entity address street","Rue Vecpré"
"Entity address number","64"
"Entity postal code","6980"
"Entity city","La Roche-en-Ardenne"
"Entity country","Belgique"
"General assembly date","2023-12-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","156934.74"
"454/9","51670.97"
"1213","5.4"
"1212","8"
"1211","1"
"10","252490.76"
"13","96467.1"
"14","34010.92"
"17","1856981.25"
"3","37582.38"
"1103","7.6"
"1102","6"
"1343","1.2"
"1101","4"
"1342","2"
"21","0"
"22","2678581.72"
"23","36706.84"
"24","71690.15"
"12132","1"
"12011","3"
"28","4250"
"75/76B","419.93"
"9087","10.5"
"130","2478.94"
"133","93988.16"
"1113","1.4"
"1112","3"
"12013","3.6"
"12133","0.5"
"12012","1"
"8309","695863.54"
"1011","6131"
"1003","10.5"
"1002","8.8"
"1001","5.4"
"130/1","2478.94"
"8129P","41148"
"40","83207.29"
"41","73727.45"
"42","44809.55"
"44","361830.91"
"45","59347.95"
"1022","181101.34"
"1021","198373.38"
"14P","199981.19"
"1013","13789"
"1012","7658"
"12112","3"
"8329","2024973.37"
"12113","1.6"
"22/27","2786978.71"
"1023","379474.72"
"12123","1.1"
"12122","2"
"8199P","3624640.67"
"62","379474.72"
"10/49","3012952.26"
"65","33971.54"
"21/28","2791228.71"
"20/58","3012952.26"
"10/11","252490.76"
"10/15","382968.78"
"75","419.93"
"76","0"
"8365","0"
"170/4","1856981.25"
"1003P","10.1"
"1053","9"
"1052","9"
"1051","4"
"8395P","4250"
"12101","1"
"8912","1856981.25"
"12103","2.2"
"12102","2"
"450/3","7676.98"
"54/58","27206.43"
"630","163042.07"
"65/66B","33971.54"
"8129","41148"
"8059P","41148"
"8329P","2557794.84"
"8029","0"
"1013P","14002"
"9903","-165506.64"
"9900","445112.89"
"9901","-131955.03"
"9906","34010.92"
"9904","-165970.27"
"9905","-165970.27"
"42/48","773002.23"
"76A","0"
"8279","163042.07"
"2053","8.5"
"2052","13"
"2051","3"
"8395","4250"
"440/4","361830.91"
"8169","1883174.95"
"47/48","307013.82"
"1023P","309490.52"
"172/3","1856981.25"
"8179","695863.54"
"8059","41148"
"640/8","34551.13"
"3053","11.8"
"3052","13"
"3051","6"
"30/36","37582.38"
"29/58","221723.55"
"8079","0"
"17/49","2629983.48"
"8199","4811952.08"
"100","252490.76"
"1203","3.6"
"1323","7.8"
"1202","1"
"1322","7"
"1201","3"
"1321","4"
"67/77","463.63"
