
"Reference number","2024-00511573"
"Entity number","0428155327"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ARGUS"
"Entity address street","Rue Capitaine Crespel"
"Entity address number","6"
"Entity postal code","1050"
"Entity city","Ixelles"
"Entity country","Belgique"
"General assembly date","2024-10-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","1243140.28"
"9500","1072773.52"
"492/3","11596.66"
"1341","1"
"454/9","86334.65"
"9062","2500000"
"110","99157.41"
"1213","6.7"
"1212","3"
"1211","4"
"12","842860.28"
"13","1576922.37"
"14","-1730570.56"
"1103","11.2"
"1102","7"
"1343","6.2"
"1101","6"
"1342","7"
"22","1462594.08"
"23","337771.82"
"24","33444.93"
"27","36901.31"
"12011","2"
"28","7000"
"75/76B","2229.63"
"9087","13.9"
"133","1567006.63"
"1113","0.9"
"1112","1"
"12013","5.4"
"12012","5"
"8309","5893494.7"
"1011","11913"
"1003","13.9"
"1002","9"
"1001","8.1"
"130/1","9915.74"
"8129P","470253.18"
"40","47610.36"
"41","1195529.92"
"43","2500000"
"44","229712.22"
"45","147607.34"
"46","6078.82"
"1022","363669.19"
"1021","394847"
"14P","-2913011.24"
"1013","23516"
"1012","11603"
"12112","3"
"8329","3187042.29"
"12111","4"
"12113","6.7"
"22/27","1870712.14"
"1023","758516.19"
"8199P","13559318.59"
"62","758516.19"
"10/49","6466671.03"
"65","223080.96"
"66","505942.93"
"21/28","1877712.14"
"20/58","6466671.03"
"8109","470253.18"
"10/11","99157.41"
"10/15","788369.5"
"75","2229.63"
"76","1996825.2"
"8365","7000"
"1003P","25.5"
"631/4","-3140"
"1053","12.1"
"1052","8"
"1051","6"
"450/3","61272.69"
"54/58","1009131.63"
"630","175738.08"
"65/66B","603713.97"
"8922","2500000"
"8059P","470253.18"
"8329P","8904798.91"
"1013P","29234"
"9903","1239321.55"
"9900","3076627.51"
"9901","1840805.89"
"9906","-1730570.56"
"9904","1182440.68"
"9905","1182440.68"
"42/48","5666704.87"
"76A","1996825.2"
"8039","470253.18"
"91711","7100000"
"8279","175738.08"
"2053","16.8"
"2052","17"
"2051","7"
"8395","7000"
"892","2500000"
"440/4","229712.22"
"8169","88499.66"
"47/48","2783306.49"
"1023P","958965.73"
"8179","8590063.82"
"66A","125309.92"
"66B","380633.01"
"91611","1462594.08"
"91612","1462594.08"
"640/8","179397.43"
"50/53","2333076.98"
"490/1","3610"
"3053","34.3"
"3052","26"
"3051","20"
"29/58","4588958.89"
"91712","7100000"
"17/49","5678301.53"
"8199","5057754.43"
"91631","3600000"
"91632","3600000"
"430/8","2500000"
"1311","9915.74"
"91622","6970000"
"91621","5866784.75"
"1203","5.4"
"1323","5.9"
"1202","5"
"1322","1"
"1201","2"
"1321","5"
"67/77","56880.87"
