
"Reference number","2025-00235795"
"Entity number","0479927294"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Interstate Hotel Group"
"Entity address street","Halensebaan"
"Entity address number","152"
"Entity postal code","3290"
"Entity city","Diest"
"Entity country","België"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","11779.98"
"454/9","3409.38"
"110","18600"
"1213","0.5"
"1212","2"
"13","1860"
"14","-64557.3"
"17","1669.84"
"3","439.56"
"1103","1.5"
"1102","2"
"1101","1"
"22","21119.01"
"23","4318.93"
"24","0"
"28","150"
"75/76B","573.85"
"133","1860"
"1011","100"
"1003","1.4"
"1002","1.3"
"1001","1"
"40","8931.39"
"41","2848.59"
"42","3854.22"
"43","15662.85"
"44","21736.04"
"45","3409.38"
"1022","14392.93"
"1021","2705.43"
"14P","-58294.78"
"1013","632"
"1012","532"
"8329","309311.99"
"22/27","25437.94"
"1023","17098.36"
"12001","1"
"12003","1"
"8199P","333159.93"
"62","17098.36"
"10/49","37875.24"
"65","14336.17"
"21/28","25587.94"
"20/58","37875.24"
"10/11","18600"
"10/15","-44097.3"
"75","573.85"
"170/4","1669.84"
"1003P","1.4"
"1053","1.5"
"1052","2"
"1051","1"
"8395P","150"
"12103","0.5"
"12102","2"
"54/58","67.76"
"630","8939.8"
"65/66B","14336.17"
"8329P","300372.19"
"1013P","588"
"9903","-5772.46"
"9900","64729.08"
"9901","7989.86"
"9906","-64557.3"
"9904","-6262.52"
"9905","-6262.52"
"42/48","80302.7"
"8279","8939.8"
"2053","0.1"
"2052","1"
"8395","150"
"440/4","21736.04"
"8169","1590"
"47/48","35640.21"
"1023P","18146.51"
"172/3","1669.84"
"640/8","30701.06"
"30/36","439.56"
"29/58","12287.3"
"17/49","81972.54"
"8199","334749.93"
"430/8","15662.85"
"1203","1"
"1323","1.5"
"1322","2"
"1201","1"
"1321","1"
"67/77","490.06"
