
"Reference number","2024-00262852"
"Entity number","0423888416"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Alfa Inn"
"Entity address street","Kerkstraat"
"Entity address number","92"
"Entity postal code","8370"
"Entity city","Blankenberge"
"Entity country","België"
"General assembly date","2024-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","664053.84"
"492/3","0"
"454/9","39790.66"
"111","0"
"1213","8.5"
"1212","9"
"8455P","0"
"8525","0"
"13","870852.44"
"14","107543.82"
"17","179907.83"
"1103","1.9"
"1102","2"
"1343","0.8"
"1342","1"
"22","76871.53"
"23","363459.4"
"24","26797.63"
"8555","0"
"75/76B","4627.92"
"9087","13.3"
"132","312852.44"
"133","558000"
"1113","8.5"
"1112","9"
"12013","1.9"
"12012","2"
"1011","1945"
"694/7","200000"
"1003","13.3"
"1002","15.3"
"1001","1.2"
"130/1","0"
"8129P","0"
"40","21213.14"
"41","642840.7"
"44","25055.57"
"45","39790.66"
"8455","0"
"1022","346561"
"1021","38839"
"14P","3517.11"
"1013","18547"
"1012","16602"
"12112","7"
"8329","2428968.97"
"12113","6.6"
"22/27","467128.56"
"1023","385400"
"8199P","2723219.4"
"62","468322.79"
"10/49","1423150.32"
"8555P","0"
"65","811.02"
"21/28","467128.56"
"20/58","1423150.32"
"10/11","0"
"10/15","978396.26"
"75","4627.92"
"1053","10.4"
"1052","11"
"1051","0"
"178/9","179907.83"
"8395P","0"
"8912","179907.83"
"12103","1.9"
"12102","2"
"54/58","280696.77"
"630","123293.46"
"65/66B","811.02"
"6502","0"
"8129","0"
"8059P","0"
"8329P","2305675.51"
"1013P","0"
"9903","676793.22"
"9900","1272119.53"
"9901","672976.32"
"9906","307543.82"
"9904","556626.71"
"9905","304026.71"
"42/48","264846.23"
"8279","123293.46"
"2053","55.6"
"2052","83"
"2051","3"
"8395","0"
"892","0"
"440/4","25055.57"
"8722","0"
"8169","172878.13"
"47/48","200000"
"1023P","0"
"8525P","0"
"8732","0"
"8059","0"
"640/8","7526.96"
"490/1","11271.15"
"3053","54.9"
"3052","80"
"3051","4"
"29/58","956021.76"
"689","252600"
"17/49","444754.06"
"8199","2896097.53"
"695","200000"
"1311","0"
"1203","1.9"
"1323","9.6"
"1202","2"
"1322","10"
"902","0"
"67/77","120166.51"
