
"Reference number","2024-00274795"
"Entity number","0473569044"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOTEL DE FLANDRE SA"
"Entity address street","PLACE DE LA STATION"
"Entity address number","14"
"Entity postal code","5000"
"Entity city","Namur"
"Entity country","Belgique"
"General assembly date","2024-05-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","136980.27"
"1341","3"
"454/9","55724.92"
"1213","2"
"1211","2"
"10","494237.63"
"13","7500"
"14","-199384.01"
"15","9297.9"
"17","1522562.67"
"3","2502.83"
"1103","5.4"
"1102","1"
"1343","3.4"
"1101","5"
"1342","1"
"22","1780226.11"
"23","172535.14"
"24","38759.11"
"12011","2"
"28","229.33"
"75/76B","11157.62"
"9087","6.1"
"130","7500"
"1113","0.7"
"1112","1"
"12013","3.1"
"12012","2"
"1011","8300"
"1003","6.1"
"1002","2"
"1001","5"
"130/1","7500"
"8129P","102439.82"
"40","34156.88"
"41","102823.39"
"42","88792.52"
"43","160000"
"44","64416.93"
"45","55999.83"
"1022","56037.94"
"1021","250600.67"
"14P","-113538.62"
"1013","10156"
"1012","1856"
"8329","2888151.73"
"12111","1"
"12113","1"
"22/27","1991520.36"
"1023","306638.61"
"12001","1"
"12003","1"
"8199P","4719521.33"
"62","306638.61"
"10/49","2203423.47"
"65","11259.47"
"21/28","1991749.69"
"20/58","2203423.47"
"175","430000"
"10/11","494237.63"
"10/15","311651.52"
"75","11157.62"
"170/4","542562.67"
"1003P","5.8"
"1053","6.1"
"1052","2"
"1051","5"
"178/9","550000"
"8395P","229.33"
"12101","1"
"8912","1522562.67"
"12103","1"
"450/3","274.91"
"54/58","71323.05"
"630","174200.79"
"65/66B","11259.47"
"8129","102439.82"
"8059P","102439.82"
"8329P","2713950.94"
"1013P","9750"
"9903","-85570.48"
"9900","442470.41"
"9901","-85468.63"
"9906","-199384.01"
"9904","-85845.39"
"9905","-85845.39"
"42/48","369209.28"
"8279","174200.79"
"2053","1"
"2051","1"
"8395","229.33"
"440/4","64416.93"
"8169","160150.76"
"1023P","260271.61"
"172/3","542562.67"
"8059","102439.82"
"640/8","47099.64"
"490/1","867.63"
"3053","1"
"3051","1"
"30/36","2502.83"
"29/58","211673.78"
"17/49","1891771.95"
"8199","4879672.09"
"430/8","160000"
"100","494237.63"
"1203","4.1"
"1323","2.7"
"1202","2"
"1322","1"
"1201","3"
"1321","2"
"67/77","274.91"
