
"Reference number","2023-00119929"
"Entity number","0449976961"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m04-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DOMEIN WESTHOEK"
"Entity address street","MUSSENSTRAAT"
"Entity address number","17-19"
"Entity postal code","1000"
"Entity city","Brussel"
"Entity country","België"
"General assembly date","2023-06-07"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"40/41","206731.05"
"492/3","25494.54"
"1341","6"
"454/9","144107.82"
"1213","17.7"
"1212","1"
"1211","17"
"10","2850775.53"
"14","1333400.39"
"17","1114578.76"
"3","25479.15"
"1103","34.7"
"1102","1"
"1343","6"
"1101","34"
"22","2100607.53"
"23","437438.81"
"24","117965.36"
"25","27192.78"
"12011","17"
"75/76B","5604.39"
"9087","30.8"
"1113","1"
"1111","1"
"12013","17"
"8309","23590.83"
"1011","49235"
"1003","30.8"
"1002","2.2"
"1001","29.2"
"40","190568.25"
"41","16162.8"
"42","139789.35"
"44","211586.61"
"45","178536.32"
"46","153287.25"
"48","2087"
"1022","72097.2"
"1021","1530389.57"
"14P","1611399.39"
"1013","51783"
"1012","2548"
"8329","18197633.32"
"12111","13"
"12113","13"
"12121","1"
"22/27","2683204.48"
"1023","1602486.77"
"12123","1"
"12001","1"
"12003","1"
"8199P","20711502.15"
"62","1602486.77"
"10/49","6009535.75"
"65","33967.52"
"21/28","2683204.48"
"20/58","6009535.75"
"70","4081457.91"
"8349","2656011.7"
"73","595000"
"10/15","4184175.92"
"75","5604.39"
"76","127000"
"170/4","1114578.76"
"1003P","24.6"
"631/4","1881.3"
"1053","35.7"
"1052","1"
"1051","35"
"12101","3"
"8912","509578.76"
"8913","605000"
"12103","3.7"
"12102","1"
"450/3","34428.5"
"54/58","1248903.68"
"630","878137.64"
"65/66B","33967.52"
"8329P","17343086.51"
"1013P","41164"
"9903","-277999"
"9900","2395848.71"
"9901","-249635.87"
"9906","1333400.39"
"9904","-277999"
"9905","-277999"
"60/61","2418734.5"
"42/48","685286.53"
"76A","127000"
"8279","878137.64"
"2053","64.6"
"2052","1"
"2051","64"
"440/4","211586.61"
"8169","192926.48"
"1023P","1052224.82"
"172/3","49578.76"
"8179","23590.83"
"640/8","162978.87"
"50/53","1809131.47"
"490/1","36085.92"
"3053","59.6"
"3052","1"
"3051","59"
"30/36","25479.15"
"29/58","3326331.27"
"17/49","1825359.83"
"8199","20880837.8"
"174/0","1065000"
"1203","18"
"1323","29.7"
"1322","1"
"1201","18"
"1321","29"
